Author Id,Paper Id
8116,"['9808166', '9901008', '0002086', '0212017']"
10075,['9808159']
10078,['9808167']
1254,['9808171']
3710,['9808176']
10081,['9809002']
10085,"['9809004', '9810117', '0005083', '0010109']"
1104,['9810036']
71,"['9809052', '9901145']"
9257,"['9809050', '9809098', '0102040']"
9218,"['9809045', '9812220']"
8385,"['9808185', '9905162', '9909027', '9909095', '9903115', '0010251', '0107226', '0204203']"
5158,['9809073']
10118,['9809094']
10126,['9809109']
10134,"['9809120', '9905045', '0102049', '0107158', '0207216']"
10135,['9809117']
10137,"['9809113', '9811143']"
10141,"['9809128', '9809131', '9903035', '9907122', '9912099', '0004060', '0007249', '0010132']"
629,['9809141']
10149,"['9809156', '9810018']"
10038,['9809144']
10156,['9809181']
6609,"['9809151', '9912216']"
9959,"['9809195', '0104071', '0211290']"
10164,['9809194']
10172,"['9810002', '9810003', '9906184']"
7279,['9810027']
5403,"['9810023', '9911201']"
26,"['9810032', '9911232', '0102010', '0103029', '0106207', '0106223', '0110116', '0110081', '0203123', '0204181', '0211001', '0304092']"
10197,"['9810043', '0203045']"
10206,['9810041']
10215,"['9809170', '9810247', '9812254', '9812246', '9901013', '9906173']"
8326,"['9810060', '9904094', '9907083']"
10219,"['9810085', '9810084']"
10222,['9810071']
3543,"['9810055', '9810169']"
10226,['9810086']
9897,['9810160']
10227,"['9810163', '9906075', '0004113']"
10228,['9810166']
10256,['9811123']
10257,['9811124']
7745,['9811085']
10277,['9810248']
10287,['9810245']
9518,['9810222']
10288,['9810234']
10295,['9810182']
10299,"['9810238', '9811137', '9906086', '9909100', '9912095']"
10302,['9810242']
10311,['9810124']
10313,"['9810100', '9902207', '0112025']"
10317,"['9810114', '0203180', '0203196', '0205130', '0206030', '0208212']"
10325,['9811076']
2193,['9811050']
1998,['9811049']
7155,"['9811042', '0104164', '0105153']"
10326,['9811043']
5547,"['9811038', '9903075', '0101067', '0105173', '0109035', '0112256']"
10328,"['9811069', '0302088', '0302079', '0302102', '0302101', '0302139']"
10232,"['9811081', '9908012', '9908011', '0001004']"
8460,['9811082']
10336,"['9811065', '9811067', '0104070', '0110150', '0201082', '0301210']"
8925,"['9803042', '9906131', '0008109', '0105143']"
10354,['9811055']
9496,"['9803054', '9811004', '9910155', '9912145', '0007173', '0108196', '0201221', '0204079', '0208014', '0301032']"
9464,"['9811135', '0102055']"
10050,"['9811096', '0002214', '0004070', '0005124', '0005198', '0010086', '0110025', '0110201', '0207195']"
10369,"['9811099', '9901025', '9901035', '0006075', '0008003', '0108146', '0110229', '0111029', '0210023']"
6911,"['9811152', '0011125']"
239,"['9811146', '9903209']"
10384,['9811030']
10400,['9811020']
658,"['9811023', '9909019']"
10402,"['9811238', '9911056', '9912005']"
7204,['9811240']
10405,['9811243']
6908,['9811250']
10410,['9811171']
10412,['9811175']
10413,"['9811176', '0207100']"
10414,"['9811178', '9908046']"
10415,"['9811182', '0207137']"
7378,"['9812083', '9902090', '0006135', '0106134', '0107085', '0201050']"
10419,['9811190']
7125,['9812201']
550,"['9812194', '0201076', '0207116', '0303179']"
10426,['9812208']
7844,"['9811219', '0106225']"
1835,"['9811215', '9903082', '9911192', '0101180']"
10436,"['9811226', '9901036', '9906091', '9907195', '9909023', '0002041', '0002059', '0008017', '0008018']"
10439,['9812068']
10441,['9812070']
10444,['9812075']
9197,"['9812023', '0101107']"
6768,"['9812015', '0106216', '0107151']"
7967,['9812076']
642,['9811204']
6616,"['9812049', '0005049', '0010222', '0107152', '0206072']"
10463,"['9812057', '9905131']"
10464,"['9812061', '9901150']"
439,"['9812063', '0201233']"
9438,['9811179']
7613,['9812151']
1120,['9812137']
10476,"['9812088', '9909105', '0005153', '0304114']"
8855,"['9812154', '9909010', '9909054']"
8682,"['9812155', '9904210', '9910143', '0205300', '0209206', '0209207']"
10490,['9810208']
812,"['9810193', '9810198', '9906115']"
4196,"['9810194', '9812120', '0107051', '0111126', '0112042', '0205213', '0209225', '0210212', '0301089']"
10494,['9810174']
10497,['9810177']
7366,['9812134']
10504,"['9812095', '9909005']"
7203,['9812253']
10509,['9812234']
6471,"['9812233', '9902009', '9906241']"
5502,"['9812245', '0001187', '0005203', '0107030']"
9104,['9812241']
1503,['9812174']
10520,['9812187']
8637,['9812183']
10524,"['9812184', '9909081', '9912293', '0006018', '0010021', '0101015']"
8087,"['9812126', '0210157']"
10527,"['9812117', '9908167', '0302057']"
10528,['9812124']
10531,"['9812122', '9904180', '0005285']"
10539,['9812214']
10544,"['9812227', '0105291']"
6759,['9812168']
10549,['9901071']
10570,['9902127']
10571,['9902129']
10572,['9902131']
3056,"['9902139', '0110182']"
10576,"['9902142', '0105020']"
9031,"['9901062', '0010032']"
10588,['9901058']
10591,"['9901154', '9902186', '9908164', '0004073', '0105101', '0106267', '0201072', '0210178', '0212050', '0212024']"
10605,['9901157']
6424,"['9901091', '0205245']"
10609,"['9901047', '9901040', '9902167']"
8831,"['9901046', '9906209']"
10612,['9901140']
8416,"['9901139', '0003163']"
6580,"['9901033', '0111018']"
10633,"['9902010', '9905231', '9911183', '0004199', '0110214', '0210275', '0302118']"
6774,['9902015']
10637,['9902026']
2515,"['9902027', '9903060', '9903251']"
8563,"['9906122', '9902187']"
9950,['9902078']
8739,['9902185']
8433,['9902188']
10677,['9902103']
6219,"['9902115', '9907208', '0011036', '0112030', '0207046']"
10480,"['9902116', '9909108', '9909120', '0008184', '0008170', '0008154', '0008191']"
10685,['9902036']
10688,"['9902039', '0009071', '0011235', '0109056', '0208170']"
9801,"['9902047', '9908171']"
7097,"['9902049', '9906177', '9907017', '9910176']"
8686,"['9902053', '9909104', '9910215']"
10097,"['9903062', '0011010', '0102097']"
10705,['9903063']
10706,['9903065']
10709,['9903032']
10710,"['9903034', '0111137', '0207085', '0211088', '0304174']"
8393,['9903050']
7041,"['9903258', '9902199', '0004116', '0106035']"
551,['9903260']
10732,['9903038']
10734,"['9904014', '0208131']"
6798,"['9902203', '9902201']"
10748,"['9903158', '9906227', '0005215', '0006136', '0006206']"
8649,"['9903159', '9909187']"
2367,['9903117']
10756,"['9903083', '9912004']"
10759,['9903151']
10761,['9903146']
10762,"['9903147', '9903150', '0002063', '0002238']"
10763,['9903148']
10765,"['9903015', '9903108', '0110005', '0206170']"
10776,['9903133']
7290,['9903135']
4850,['9903004']
10786,"['9903011', '9910060', '9911118', '9912114', '9912128', '9912097']"
7501,"['9903025', '9909132', '0204012']"
10787,['9903268']
10788,"['9903247', '0210003']"
10801,['9903185']
10804,['9903191']
10806,"['9903167', '0002096', '0007136', '0110045']"
10611,['9902191']
10178,['9904067']
9121,['9904059']
10654,['9904058']
7774,"['9904068', '9911003', '0002202', '0005085', '0007235', '0012089', '0105184', '0208011', '0303013']"
10502,"['9904037', '9905095']"
9260,"['9904009', '9912137', '0006199']"
9729,['9901096']
2880,['9903197']
10853,"['9903253', '9907223', '0101024']"
1448,['9904154']
4772,"['9904122', '9912254', '0105284']"
10863,"['9904079', '9904080', '0012063', '0204236']"
8652,"['9904118', '9908120', '0101082', '0212025']"
10865,"['9904108', '0001069', '0001040', '0007091']"
6662,"['9904098', '9907093']"
10869,['9904084']
10890,"['9904158', '0111214']"
10902,"['9905028', '0002258']"
325,['9905030']
10917,['9905023']
10923,['9905009']
10924,['9905008']
10927,"['9905013', '0001102']"
10928,['9904103']
10932,['9904170']
10934,['9904218']
10938,['9905040']
1311,"['9905042', '9907051', '0002053', '0008202', '0011165', '0108011', '0202063', '0209121', '0302007']"
5425,"['9905034', '0011251']"
10943,['9905048']
10944,['9905047']
10945,['9905054']
5337,"['9905069', '0006198']"
10951,['9905071']
138,"['9905057', '0002221', '0007152']"
10033,['9905058']
10960,['9905100']
10962,['9905106']
10723,['9905113']
6598,"['9905127', '0110076', '0210298', '0301013', '0303040']"
10971,['9905133']
8694,['9905142']
10992,['9905208']
10994,['9905182']
5733,['9905194']
11003,"['9905186', '9910059', '9911073', '0004142', '0111156']"
11005,['9905188']
9624,"['9905176', '0103219']"
10297,['9905214']
11013,['9906088']
1486,"['9906004', '0109157', '0109158']"
11024,['9906028']
6063,"['9906013', '0102178', '0105106', '0208232']"
11015,['9906003']
11031,['9906180']
11034,['9907056']
274,['9907053']
11040,"['9906059', '9910100', '0003291', '0009087', '0101136', '0105151', '0110062', '0112066', '0205103', '0212014']"
10249,"['9906082', '9909117']"
5711,"['9906061', '9909103', '0001126', '0009006', '0201163', '0304057']"
8334,['9906063']
10284,['9906044']
9871,"['9906032', '9908033', '9909209', '9911231', '0003043', '0107029', '0109071', '0111223', '0201013', '0204151', '0204114', '0207092', '0207248', '0207224', '0210293', '0304100']"
11048,['9906157']
11055,"['9906099', '0011056']"
11064,['9906111']
11065,['9906171']
11068,['9906024']
11073,"['9906034', '9908158', '0109016']"
11076,['9906037']
11080,['9906152']
11085,"['9906135', '9906136', '9908210', '0003189', '0006155', '0010089', '0106283', '0110075', '0206021']"
5937,"['9906196', '0004155', '0009175', '0109192', '0203084']"
11091,"['9907002', '0008155', '0204107']"
10845,['9907007']
11094,['9906199']
1720,"['9906182', '0004003', '0206059']"
3328,['9906247']
313,"['9906238', '9907179', '0007056', '0008131', '0105244', '0110086', '0201129', '0202138', '0205306', '0208112', '0210134', '0203058', '0212220']"
11106,['9904194']
8677,"['9904198', '0107264']"
11108,['9907013']
11110,"['9907018', '9906212']"
11114,"['9906225', '0003018', '0008072', '0106122', '0110259']"
11115,['9906231']
11120,"['9907036', '9909194', '9910241', '0001123', '0004106', '0011029', '0012184', '0102063', '0105319', '0106107', '0109049', '0103079', '0201054', '0202045', '0208028', '0209255', '0203089', '0303199']"
8165,"['9907066', '0105220']"
9500,['9907027']
11142,"['9907089', '9909052']"
11143,"['9906210', '0103117', '0205266', '0212079']"
8560,['9907108']
8444,"['9907095', '0007014', '0106081']"
11147,['9907080']
11148,"['9907096', '0009208']"
11149,"['9907082', '9909144', '0009083']"
11150,"['9907094', '9912029', '0008247', '0105246', '0110270', '0206131']"
9245,"['9907130', '0303086']"
6974,['9907136']
11163,['9907150']
11164,['9907151']
9210,['9910137']
8726,"['9907118', '9910039']"
1628,['9907119']
8062,['9907123']
11173,['9908052']
5752,"['9907173', '9907174', '0206075', '0209117', '0209118', '0210166', '0303119']"
11175,['9908179']
9880,['9908161']
11042,['9907196']
11189,['9907163']
10704,"['9908008', '9912078']"
10601,['9908009']
9315,['9907201']
10248,"['9907142', '0106078']"
8973,['9908032']
9489,['9908121']
1885,['9908117']
11221,['9908118']
11228,['9908061']
8514,"['9910138', '0009215', '0010028', '0101177', '0111087', '0201015', '0201136', '0207067', '0211218', '0304108']"
10216,['9912080']
11246,['9908101']
11104,"['9908113', '9910211', '0207266', '0301079']"
9038,"['9908103', '0001078']"
11254,['9909001']
11258,['9908209']
11259,['9909004']
11260,['9908205']
11264,['9908143']
11265,['9908144']
5625,['9908145']
11186,['9908172']
11268,['9908170']
8010,['9908081']
11277,['9908194']
11280,['9908086']
10005,"['9908189', '9909063']"
11289,['9908191']
11291,"['9908184', '0111261']"
11297,['9909025']
11298,"['9909091', '9912261', '0006052', '0008242', '0011039', '0101002', '0102192', '0106079', '0107116', '0112101', '0206171', '0210054', '0302010']"
11301,['9909036']
11305,['9909038']
7819,['9909055']
11311,"['9909079', '9910043', '0008020', '0010019', '0102141', '0104089', '0107184', '0110019', '0112153', '0205189', '0207055', '0212088', '0210253', '0301003', '0304236']"
5790,"['9910079', '0001173', '0004025', '0007164', '0104203', '0303027']"
11317,"['9909067', '0105321']"
10456,"['9909093', '0002249']"
4779,['9909083']
11321,['9909096']
9788,"['9909097', '9910134']"
11324,['9909116']
6326,['9909111']
2029,"['9909119', '0008213']"
2353,"['9909128', '0211049', '0211146']"
11330,['9909138']
9922,['9909137']
11341,['9909178']
10846,"['9909154', '0012211', '0112145', '0205073']"
11343,['9909157']
9850,['9909163']
6921,"['9909170', '0007227', '0207143', '0304117']"
11355,"['9909182', '9911197', '0006226', '0007233', '0201260', '0204206', '0205310', '0212339']"
3231,['9909176']
5747,"['9910077', '0105016']"
11362,['9909210']
11323,"['9909213', '0010017', '0011095', '0203112', '0203109', '0206161']"
11363,"['9909198', '0006101', '0011294', '0110110', '0111024']"
8730,['9909227']
11390,['9910044']
927,['9910053']
11387,['9910051']
11402,['9910061']
11403,['9910119']
11406,"['9910124', '0005250']"
9585,['9910063']
11408,"['9910088', '9910264']"
10028,"['9910075', '0111288', '0108185']"
11410,['9910057']
11207,['9910111']
11421,['9910098']
7539,['9909224']
2907,"['9910135', '0008204', '0204033', '0208046']"
11428,['9910127']
10963,"['9910031', '0005208']"
3734,['9910209']
11436,['9910212']
11444,"['9910186', '9910257']"
11445,['9910152']
9625,['9910153']
10184,"['9910156', '0005029', '0105046', '0111260', '0201113']"
11452,['9911168']
9324,"['9911150', '0009066', '0107214']"
11465,['9910140']
10563,"['9911037', '0010068', '0209127', '0210281']"
11468,['9911038']
11476,"['9910240', '0110038', '0203178']"
6800,['9911023']
10844,['9910175']
3494,"['9910148', '0106105']"
11494,"['9911009', '0107003']"
11496,['9910165']
11503,['9911120']
11504,['9911121']
11516,['9911058']
11236,"['9911109', '0209169']"
10416,"['9911114', '0209230', '0210127', '0301162']"
8602,"['9903116', '0011210', '0207075']"
9906,"['9903080', '0107067']"
11519,['9903100']
2346,"['9909143', '0112135']"
11522,['9907115']
10727,"['9911063', '0012057']"
4626,"['9911171', '0002109', '0102111']"
11535,['9911213']
10111,['9911198']
11542,['9911191']
11543,"['9911054', '0211273']"
7211,['9911128']
11552,"['9911181', '0004064', '0005033', '0102187', '0205207']"
1523,['9911078']
10683,['9911182']
7664,['9911184']
63,['9911187']
11553,['9911188']
11560,"['9911075', '0004062', '0007217']"
11563,['9910221']
11564,"['9912036', '0004002', '0205140']"
11565,['9912031']
11575,"['9912042', '0005138']"
7348,"['9911217', '0102065']"
9216,"['9911233', '0006250', '0006214', '0006237']"
7385,"['9912246', '0101175']"
5245,"['9912238', '0008010']"
11591,['9912240']
7224,['9912021']
11616,"['9912117', '0103213', '0210057']"
7670,"['9912047', '0005199', '0010119', '0202200']"
11625,['9912131']
11626,['9912057']
11627,['9912126']
11634,"['9912062', '0104256']"
11637,['9912050']
11638,['9912059']
11642,['9911247']
11645,['9911250']
9471,"['9911241', '0103113']"
11653,['9912094']
11654,['9912110']
11656,['9912102']
11528,['9912105']
7589,['9912207']
5440,"['9912224', '0204017']"
3503,['9910226']
11680,['9910227']
4082,['9910256']
11687,['9912178']
11690,"['9912188', '0109013']"
1812,['9912278']
10063,"['9912286', '0105009', '0112148']"
11714,['9912231']
3422,"['9912171', '0109077', '0206007']"
3723,['9912141']
11725,"['9912167', '0009098']"
11726,"['9912169', '0110135']"
11727,"['9912157', '0103021', '0106142', '0206010']"
11728,['9912172']
11729,['9912260']
11740,"['0001090', '0208206']"
11678,['0001006']
5950,"['0001054', '0007100']"
11752,['0001014']
11755,['0001022']
8636,['0002130']
7113,['0002129']
11760,['0001073']
11765,['0001058']
11766,['0001059']
9010,['0001060']
9132,['0001070']
5082,['0001088']
11770,['0001075']
3207,['0001077']
10647,"['0001072', '0002074', '0103012', '0106030', '0210175']"
9164,['0001209']
11783,['0001117']
5414,['0001121']
5853,['0001028']
11795,['0001034']
11796,"['0001039', '0107019', '0107021', '0203033', '0304041']"
11798,['0001042']
1411,"['0001050', '0101068', '0101046']"
11806,"['0001113', '0007001', '0009091']"
6454,['0001172']
11345,['0001186']
11821,['0002133']
11832,['0002005']
11836,"['0002039', '0205064', '0210126', '0302086']"
10947,"['0002013', '0106094']"
10567,"['0002017', '0106006', '0106141', '0107078', '0204197', '0210040', '0212321']"
11840,"['0002018', '0005012']"
9957,"['0002020', '0206194']"
11849,"['0006045', '0006029']"
11855,['0006041']
10714,['0002116']
11899,['0002030']
9141,['0002032']
4881,['0002035']
10978,['0002024']
11909,['0002149']
3179,"['0002183', '0104246', '0106200', '0304049']"
11176,['0001127']
11917,['0003028']
4085,['0003032']
9743,"['0002252', '0011268']"
11921,['0002253']
9921,['0002255']
11930,['0002243']
11931,"['0002209', '0101182', '0102057', '0203059']"
3718,"['0003007', '0001144']"
7118,"['0003006', '0101093']"
11949,['0002248']
11956,['0003126']
64,['0003119']
10983,"['0003086', '0111055', '0110225', '0210016', '0304168']"
5703,['0003089']
8766,['0003091']
11958,"['0003107', '0111140', '0210120']"
11976,['0002239']
11986,['0003088']
11989,['0002224']
11992,['0003034']
12001,"['0003206', '0003153', '0006110', '0008124', '0009049', '0104166']"
12007,['0003214']
12012,['0003150']
12024,['0003141']
12027,['0001148']
8659,"['0003181', '0003182']"
12037,['0003186']
6271,"['0003199', '0006218', '0201059']"
11718,"['0003194', '0105053']"
10477,['0004007']
91,['0004009']
12049,['0003292']
11319,['0003290']
12063,['0003229']
12067,['0003294']
10615,"['0003231', '0006056', '0107203']"
11870,"['0003232', '0108079', '0110006', '0211209']"
11151,['0003235']
10750,"['0003152', '0012265']"
12088,"['0004023', '0005196']"
7890,['0004057']
4090,['0004021']
8727,['0004050']
8533,"['0004085', '0007082']"
12133,['0004122']
11848,"['0004121', '0108077']"
12144,['0004110']
12147,['0004178']
12148,"['0004179', '0105170']"
12153,"['0004172', '0105054']"
12156,['0004161']
7112,['0004198']
12162,"['0004184', '0012237', '0110153', '0204086']"
10190,"['0004164', '0011052']"
12166,['0004166']
12171,"['0005130', '0005037', '0011243', '0209037']"
8641,"['0005044', '0012096']"
12176,['0005014']
5611,"['0005041', '0006079']"
5808,"['0005025', '0010063', '0209261']"
7289,"['0005030', '0108158', '0205058']"
12195,['0005058']
12196,"['0005057', '0208230', '0211046']"
12197,"['0005061', '0203153']"
10479,['0005119']
2986,['0005098']
12212,['0005118']
12222,['0005102']
9403,"['0005103', '0211173']"
12225,"['0005144', '0304080']"
8306,"['0005106', '0008253', '0109198', '0112164', '0202117']"
6912,['0005141']
11022,"['0005161', '0009245', '0203085']"
5720,"['0005154', '0007179', '0003077', '0106264', '0201011', '0205045', '0209073']"
11269,['0005155']
12236,"['0005156', '0007127', '0010149', '0012262', '0104076', '0202014', '0206239']"
8182,"['0005166', '0206109']"
5923,"['0005189', '0207019', '0207056']"
12243,"['0005175', '0012043', '0201086']"
10006,"['0005181', '0109078']"
11454,"['0005176', '0207048']"
12254,['0005193']
12255,"['0005195', '0008037']"
12256,"['0005200', '0105103']"
11033,"['0005267', '0206201']"
12290,['0006245']
8002,['0005260']
11700,['0006096']
5546,['0006097']
12318,['0006055']
9501,['0006016']
8500,"['0006081', '0006197', '0104083', '0201008', '0206134', '0303205']"
12324,['0006082']
12325,['0006083']
4149,['0006086']
12327,"['0005240', '0103053', '0103251', '0202204', '0205022', '0210307']"
11813,"['0005226', '0009065', '0101047']"
4880,"['0005228', '0005227', '0007026', '0007070', '0107014', '0302123', '0303012']"
7593,"['0005231', '0010230', '0010235']"
4360,['0005232']
3067,['0006071']
12335,['0006090']
12357,['0006124']
12360,['0006182']
12362,['0006185']
8225,['0006178']
12367,['0004137']
470,"['0006207', '0111282', '0110199']"
12370,"['0006208', '0101137', '0104088']"
12373,['0006212']
12383,['0007041']
8009,['0007042']
25,['0007046']
12385,['0007003']
12386,['0007005']
11981,"['0006228', '0109029']"
12399,['0006142']
12401,"['0006147', '0210310', '0304264']"
12404,['0007057']
8926,['0007059']
9235,['0007016']
2169,['0007017']
12425,['0007085']
12426,['0007098']
12435,"['0007069', '0102176', '0112004', '0207171']"
12436,['0007072']
2756,['0007071']
3326,"['0008122', '0011049', '0106085']"
779,"['0008126', '0102066', '0104091', '0211164']"
12447,['0007125']
12448,['0007128']
12452,['0007144']
12459,['0007111']
11933,['0007161']
12476,['0007193']
12478,['0007185']
12497,"['0007232', '0008007', '0007245']"
10880,"['0007202', '0110084', '0110085', '0110299', '0111229', '0202029', '0209194']"
12517,['0007255']
12525,"['0012036', '0012088', '0107123', '0110211', '0110264', '0211239', '0212180']"
12529,"['0012031', '0301192']"
12532,['0012038']
8452,"['0008105', '0110056']"
12545,['0008199']
12546,"['0008200', '0010287']"
7856,['0008187']
2879,['0008180']
11975,"['0008101', '0110204']"
11032,"['0008161', '0110248', '0212167', '0301220']"
12572,['0008168']
12573,['0008157']
12574,['0008189']
12576,"['0008190', '0106100', '0104226', '0108194', '0212092', '0302132']"
12578,"['0008153', '0008152', '0009067', '0010160', '0011037', '0101040', '0106002', '0203051', '0203176', '0208199', '0209092', '0209091', '0211127', '0211079', '0304171']"
12589,"['0008217', '0008218', '0203183']"
12592,['0008223']
6730,['0008230']
10975,['0008233']
10623,['0009001']
12611,"['0010037', '0105162', '0110197', '0201053']"
7497,['0009016']
10737,['0009020']
12613,['0009053']
1151,"['0009011', '0112043']"
12617,"['0009012', '0108108']"
12619,"['0009044', '0111037', '0206245']"
12625,['0009068']
11623,"['0009073', '0009220', '0107080', '0111074', '0201246', '0207218']"
12644,"['0009104', '0108244', '0205206', '0301232']"
11938,['0009115']
3958,['0009123']
8289,"['0009117', '0010208', '0012082', '0102184', '0103241', '0107065', '0108092', '0108193', '0110123', '0111136', '0112140', '0201176']"
892,['0009146']
10132,['0009134']
11557,['0009178']
12655,"['0009169', '0010146', '0101030', '0105167']"
899,"['0009196', '0012009']"
12662,"['0009162', '0106018', '0106208']"
8579,['0009193']
8710,['0009218']
12670,['0007180']
2852,['0009247']
12674,['0009248']
12679,"['0010034', '0011238', '0201095', '0202139']"
12690,['0010006']
12696,['0010008']
11531,['0010009']
1324,['0010012']
3400,['0010070']
649,"['0010049', '0206169']"
12709,"['0009189', '0205294', '0302008']"
12720,['0010085']
10933,['0010186']
12444,['0010147']
12725,"['0010166', '0111232']"
12730,"['0010164', '0103214']"
12731,['0010142']
11509,['0010115']
12735,"['0010098', '0010099', '0204179']"
12603,"['0011098', '0207159', '0302196', '0304195']"
12743,"['0011100', '0103201', '0209168']"
9322,"['0011103', '0108062', '0304154']"
12745,"['0011133', '0102059', '0109218']"
8578,['0011104']
11139,['0011122']
12753,['0011123']
5718,['0011124']
12756,['0010156']
12762,['0010154']
12768,"['0010273', '0010284', '0010231']"
12089,['0010276']
11994,"['0010281', '0112006']"
12774,['0010286']
12775,['0010277']
12057,"['0010193', '0210177', '0211126']"
9108,"['0010242', '0203201']"
3286,"['0010249', '0010250']"
1606,['0010126']
12792,"['0010131', '0012001']"
12796,['0010125']
12706,['0010245']
8020,['0010123']
5692,['0010258']
12811,['0011087']
3998,"['0011051', '0107232', '0202044']"
12830,['0011074']
6097,"['0011080', '0209234']"
11054,['0003063']
12855,"['0003064', '0003065']"
9618,"['0011146', '0101056', '0107102', '0203041', '0211141', '0302107']"
947,['0011110']
6140,['0011176']
12878,"['0011177', '0303114']"
7451,"['0011179', '0209163']"
12053,"['0011143', '0207272']"
11134,"['0011180', '0104030']"
12883,"['0011047', '0110136']"
7328,['0011048']
12888,"['0011004', '0012018', '0112163']"
12780,['0011022']
10266,['0011160']
12892,"['0011162', '0012187']"
9225,['0011158']
5304,['0011277']
7542,['0011279']
1749,['0011283']
8195,"['0011207', '0205201']"
11871,"['0011198', '0203029', '0203126', '0205081', '0210187']"
12905,"['0011200', '0101141']"
12909,['0011195']
12913,"['0011211', '0108128']"
12914,"['0011212', '0011213']"
8633,['0011253']
12937,"['0011249', '0012004', '0204241']"
12940,['0011267']
10708,"['0012079', '0205155']"
6094,"['0012008', '0111289']"
9753,['0012040']
12948,"['0012002', '0201056', '0203252', '0209062', '0209262']"
12956,['0011291']
12961,['0012066']
11307,"['0012091', '0102126', '0109101']"
7939,"['0012068', '0101115', '0208191']"
7744,['0012069']
12970,['0011292']
11710,['0012075']
12971,['0012062']
462,"['0012171', '0202011']"
526,['0012105']
12979,['0012109']
12988,"['0010214', '0101062']"
12079,"['0010216', '0105303', '0109028', '0207269', '0209259']"
12834,"['0010212', '0112171', '0204255']"
12263,"['0012159', '0108016', '0112107', '0212203']"
12990,['0012160']
13014,['0012261']
13017,"['0012267', '0212074']"
13018,"['0012268', '0111064']"
12240,['0012191']
13028,"['0012204', '0110163']"
12151,['0012132']
13031,['0012126']
13040,"['0012134', '0108147', '0109108', '0111047', '0209185', '0301149']"
11709,['0012241']
11686,['0101094']
13065,['0101017']
10799,"['0101099', '0108209', '0111008', '0210055']"
13088,"['0102107', '0104248', '0201098']"
13089,['0101059']
13096,['0101057']
13097,['0101072']
13098,"['0107010', '0106088', '0106074', '0106075', '0106170', '0106214', '0106279', '0107062', '0107129']"
12051,['0101203']
8142,['0101197']
13112,['0101109']
13113,"['0101125', '0201254', '0212172']"
8335,['0101039']
13127,"['0101156', '0103034']"
13025,['0101157']
13085,['0101204']
13139,"['0102021', '0105048']"
13146,['0102058']
12886,['0101232']
13152,"['0101224', '0304099']"
13153,['0101226']
12806,['0101230']
10955,['0106038']
13167,['0102062']
13173,['0102028']
13180,['0102152']
12388,"['0102156', '0112094', '0205170', '0210070', '0302075']"
11448,['0102150']
12694,['0102167']
819,['0102148']
13187,"['0102085', '0106068', '0104230', '0204138', '0208009']"
13189,['0102076']
6572,"['0102098', '0207279']"
13196,"['0102163', '0106268']"
11993,['0102005']
2970,['0102134']
12471,"['0102012', '0112261', '0301050']"
12304,['0102015']
12963,['0102130']
13210,['0102140']
13211,['0102143']
10455,['0102133']
13224,['0103028']
13226,"['0103045', '0108013']"
13228,['0103059']
13229,['0103060']
13230,['0102196']
13231,"['0102197', '0103008', '0102211']"
13236,['0102189']
7566,['0104031']
5583,['0104032']
8127,"['0104014', '0302103']"
13244,['0104042']
13253,['0103035']
12378,"['0103146', '0112073', '0302190']"
13264,['0103083']
9368,['0103151']
11028,['0103014']
9281,"['0103018', '0110124']"
13274,['0102204']
12934,"['0102210', '0109090']"
2460,['0102186']
7531,"['0103134', '0208181']"
8945,"['0102212', '0109102']"
13183,['0103003']
13291,['0104001']
9083,"['0103259', '0111019']"
13306,['0103173']
5567,['0103253']
12303,['0103184']
13314,"['0103181', '0203184']"
13317,['0101140']
13332,['0103238']
13336,['0103234']
9857,"['0104095', '0104125']"
12359,['0104025']
13356,['0104019']
13021,['0103216']
13362,['0103217']
11713,"['0103192', '0204256', '0301055']"
12138,['0103193']
6148,['0103210']
13372,['0103205']
12926,"['0103207', '0112085']"
13379,"['0104059', '0201171', '0302126']"
13385,['0104072']
3777,"['0104074', '0210156']"
13392,['0104117']
10437,['0104146']
10337,['0104149']
13398,['0104142']
11830,"['0104111', '0201016']"
694,['0104123']
9037,"['0104163', '0111254', '0203046', '0204093']"
6330,['0104192']
13412,"['0104183', '0105072']"
13415,['0104182']
9387,['0104187']
13421,"['0104214', '0105147']"
11875,['0105015']
8550,['0104243']
13427,"['0104235', '0112155']"
13433,['0104250']
13446,"['0105002', '0205054', '0303240']"
13447,['0105021']
10473,"['0105039', '0304056']"
13464,['0105031']
10061,['0105034']
10821,"['0105056', '0112228', '0207097']"
11276,['0105051']
9158,['0105086']
12014,"['0105083', '0201178', '0212107']"
1766,['0105110']
10809,['0105126']
13500,['0105209']
13509,"['0105152', '0207081']"
13518,"['0105186', '0109040', '0109140', '0112224', '0202166', '0204113', '0211268']"
13524,['0105222']
13532,"['0105219', '0110169', '0208018']"
13533,['0105092']
13537,['0105239']
12336,['0105248']
13543,"['0105302', '0106045']"
13329,"['0105236', '0301202']"
13550,['0105253']
12149,['0105262']
371,['0105263']
12824,['0105251']
8648,['0105232']
13557,['0105290']
11767,['0107008']
13564,['0105295']
13573,['0105314']
9667,"['0105270', '0201100']"
13584,"['0106023', '0206119', '0212271']"
13586,['0106022']
3089,['0106025']
9345,['0106046']
12562,"['0106029', '0304074']"
11952,['0106071']
2535,['0105272']
13560,['0106098']
9321,['0106080']
13611,['0106056']
6114,['0106176']
799,"['0106149', '0111119', '0204167', '0301235']"
13637,['0106169']
