Author Id,Paper Id
189,"['9202065', '9207107', '9306112', '9410166', '9510166', '9512147']"
190,"['9202066', '9203067', '9203068', '9401039', '9407119', '9503237', '9610023', '9704101', '0003250', '0004202', '0201094', '0211021']"
191,"['9202067', '9201007', '9205029', '9206004', '9209117', '9210006', '9304062', '9306015', '9312184', '9311176', '9402089', '9411170', '9502099', '9502119', '9507090', '9510098', '9503082', '9512188', '9512031', '9512127', '9604090', '9603147', '9605051', '9606193', '9603100', '9612229', '9701152', '9706071', '9702205', '9703204', '9703134', '9705192', '9708090', '9709033', '9712118', '9712221', '9805097', '9805133', '9805146', '9810142', '9902195', '9903132', '9909058', '9911021', '9912187', '0006049', '0002057', '0001159', '0010091', '0101007', '0106177', '0107143', '0107166', '0111179', '0201272', '0206115', '0206180', '0212177', '0303083', '0303208', '0303197', '0303266']"
192,"['9202068', '9205098', '9206022', '9206044', '9206100', '9208036', '9307072', '9308034', '9705223', '9801203', '9809082', '9902041', '9903229', '9904148', '0102001', '0103016', '0105134', '0107224', '0110001', '0111217', '0201004', '0201026', '0203003', '0207123', '0210046', '0210280']"
193,['9202068']
194,"['9202068', '9205098', '9206022', '9208036', '9401131', '9504019']"
195,"['9202069', '9205093', '9909145', '0106275']"
196,"['9202069', '9201067', '9205012', '9205093', '9307027', '9403194', '9502094', '9501126', '9505068', '9508139', '9509021', '9509103', '9601115', '9605149', '9608125', '9610001', '9706013', '9706218', '9708042', '9801080', '9809085', '0009192', '0211017']"
197,"['9202069', '9201067', '9302134', '9403194', '9407069', '9501126', '9501105', '9512174', '9605124', '9610001', '9702051', '9703081', '9706013', '9801102', '9801111', '9907214', '9910197', '0003026', '0004077', '0006067', '0104141', '0201103', '0203038', '0211017']"
198,"['9202065', '9305109', '9309115', '9410166', '9504091', '9512147', '9601058', '9607187', '9712088', '9805069', '9810146', '9902059', '9907144', '0006239', '0008088', '0008186', '0009019', '0111222', '0203172', '0209155', '0304093']"
199,['9202070']
200,"['9202059', '9408149', '9412125', '9506149', '9506207', '9605170', '9606052', '9606135', '9611149', '9702105', '9705226', '9712103', '9806157', '9806227', '9905122', '9910147', '0004170', '0204100', '0206249']"
201,"['9202052', '9201048', '9205116', '9210111', '9301120', '9304032', '9303177', '9304067', '9310015', '9403067', '9404193', '9405141', '9411164', '9512047', '9509019', '9510217', '9612053', '9612247', '9803125', '9804145', '9811169', '9905136', '9906174', '9910129', '9911087', '0005286', '0007030', '0006216', '0103023', '0107099', '0111039', '0111200', '0203259', '0204170', '0207052', '0212133', '0210297', '0301242']"
202,"['9201070', '9306035']"
203,"['9201035', '9206106', '9210014', '9210128', '9411160', '0209071']"
204,"['9201068', '9201069', '9212080', '9502023', '9602103']"
205,"['9201068', '9201069', '9212130', '9212131', '9212132', '9212080', '9304018', '9307105', '9502023', '9602103', '9812022', '0012111', '0110104']"
206,"['9207117', '9210082', '9311083', '9801121', '9802181']"
207,"['9201067', '0109115', '0204076']"
208,"['9201043', '9201042', '9204009', '9212018', '9601162', '9607044', '9610090', '9611015', '9702035', '9703152']"
209,"['9201012', '9201013', '9505039', '9704090', '9709168', '0005259', '0109048', '0210159']"
210,"['9201013', '9203043', '9210072', '9303100', '9312210', '9601161', '9606144']"
211,"['9201013', '9201010', '9201011', '9203043', '9203044', '9210072', '9303100', '9303101', '9312210', '9401010', '9404126', '9503018', '9505035', '9510224', '9601161', '9602005', '9603140', '9604078', '9607109', '9607159', '9608161', '9706050', '9709001', '9711156', '9802007', '9809196', '9812078', '9902205', '9903252', '9906029', '9906240', '9912124', '0009060', '0011222', '0104109', '0108023', '0109048', '0201267', '0202172', '0301071']"
212,"['9201013', '9201012', '9201010', '9201011', '9203044', '9203043', '9312212', '9312210', '9404005', '9405011', '9409190', '9505035', '9601161', '9603140', '9604078', '9606144', '9607109', '9607123', '9707120', '9710239', '9711156', '9712177', '9801149', '9802007', '9809196', '9812078', '9902030', '9902205', '9903088', '9906240', '9912088', '0001168', '0005280', '0005244', '0010078', '0011093', '0011197', '0104253', '0105169', '0107114', '0205202', '0209085', '0301071', '0301196']"
213,"['9201013', '9201010', '9201011', '9203044', '9203043', '9311142', '9312145', '9312210', '9404005', '9405011', '9502091', '9505035', '9601161', '9603066', '9603140', '9604078', '9607109', '9706050', '9711194', '9712177', '9802007', '9810031', '9812078', '9903087', '9902205', '9906240', '9912088', '0001168', '0005053', '0005280', '0005244', '0105169', '0107114']"
214,"['9201014', '9303104', '9303158', '9311014', '9311143', '9401029', '9406008', '9406045', '9411131', '9505164', '9506091', '9605154', '9708063', '9803168', '9805189', '9811217', '9904114', '0005162', '0012042', '0012180', '0104057', '0112079', '0201187']"
215,"['9201014', '9303158', '9311143']"
216,"['9201070', '9306035']"
217,"['9201078', '9210064', '9305093', '9305094', '9306156', '9309126', '9402006', '9505018', '9505046', '9505194', '9506001', '9503055', '9510223', '9602045', '9604112', '9607190', '9707148', '9708016', '9707160', '0111264', '0210294']"
218,"['9201078', '9202002', '9202007', '9310160', '9310131', '9311131', '9512155', '9512156', '9601176', '9605221', '9607137', '9607138', '9609027', '9610106', '9701057', '9704113', '9710149', '9803141', '9804092', '9805157', '9806143', '9808095', '9809147', '9907203', '0004126', '0006068', '0012129', '0105293', '0106274', '0110070', '0204074', '0207119', '0211180', '0303269', '0304188']"
219,"['9201079', '9405028', '9604104']"
220,"['9201079', '9406076', '9607018']"
221,"['9201080', '9308038', '9403075', '9608018', '9709103', '9910206', '0003210', '0007219', '0110017', '0211154']"
222,"['9201075', '9409157']"
223,"['9201062', '9310145']"
224,"['9202072', '9209037']"
225,"['9201063', '9202003']"
226,"['9201063', '9202003', '9510223', '9604112', '9808138', '9809124', '9908146', '0005276', '0203170']"
227,['9201064']
228,"['9201065', '9201066', '9504150']"
229,['9201036']
230,"['9201015', '9908155']"
231,"['9201007', '9206004', '9209117', '9212020']"
232,"['9201007', '9206004', '9305064', '9512129', '9605176', '9607148', '9607184', '9609115', '9610157', '9701139', '9704158', '9705132', '9706115', '9707099', '9710192', '9711081', '9710245', '9711202', '9712055', '9803001', '9803135', '9807200', '9807241', '9810154', '9811008', '9812062', '9902173', '9902101', '9903129', '9905205', '9908110', '9911199', '0007055', '0007154', '0007089', '0008042', '0008214', '0012165', '0104135', '0107106', '0111059', '0203164', '0207108', '0203080', '0301049', '0303133', '0303235']"
233,"['9201008', '9403035', '9609184', '9610212', '0008216', '0105080']"
234,"['9201009', '9403054', '9503212', '9503150', '9508096', '9608194', '9611195', '9612162', '9610205', '9704185', '9709118', '9709209', '9703052', '9712166', '9807076', '9808056', '9810129', '9907038', '9912244', '0002121', '0001206', '0006192', '0009057', '0010144', '0103220', '0105309', '0106209', '0112178', '0205316', '0209226', '0304220']"
235,"['9201006', '9206002', '9206003', '9211133', '9309154', '9411017', '9412194', '9506141', '9509137', '9612210', '0103096', '0210015', '0301064']"
236,"['9201020', '9206108', '9212037', '9209111', '9212017', '9401007', '9404170', '9412168', '9502108', '9508042', '9511203', '9602140', '9605082', '9608173', '9701088', '9706207', '9707207', '9708109', '9710244', '9803116', '9803235', '9803259', '9807051', '9810159', '9812086', '9903057', '9907202', '9911156', '0007120', '0011167', '0108191', '0203015', '0208055', '0209193', '0210228', '0211279', '0212081', '0302164']"
237,"['9201021', '9201074', '9206070', '9209012', '9211057', '9707134', '9804076', '9911253']"
238,"['9201021', '9203033', '9205058', '9206067', '9209023', '9210015', '9211061', '9301015', '9302083', '9303054', '9310159', '9402082', '9402120', '9404063', '9404191', '9406067', '9407099', '9408040', '9409021', '9410008', '9411099', '9411198', '9502038', '9505052', '9505145', '9505129', '9506071', '9508068', '9509050', '9509123', '9510041', '9510097', '9510173', '9512081', '9601109', '9602064', '9601177', '9604035', '9604089', '9604166', '9605091', '9606033', '9607107', '9609212', '9610172', '9611111', '9611047', '9603099', '9612164', '9702163', '9701125', '9704127', '9705120', '9707134', '9709087', '9709123', '9703040', '9712063', '9801120', '9803103', '9802133', '9804076', '9804083', '9805028', '9806095', '9806141', '9807097', '9808088', '9809032', '9811035', '9811232', '9902095', '9901101', '9906151', '9908105', '9911135', '9903091', '9911221', '9911253', '0001041', '0002159', '0005072', '0007036', '0007086', '0012034', '0008107', '0009171', '0009226', '0010088', '0011191', '0011033', '0012080', '0101043', '0104138', '0104238', '0108140', '0110107', '0110173', '0111017', '0111128', '0201112', '0202109', '0202179', '0204226', '0207241', '0208114', '0209116', '0211101', '0211289', '0304139', '0304255']"
239,"['9201033', '9202006', '9203009', '9302014', '9605013', '9705014', '9805212', '9811146', '9811200', '9903209']"
240,"['9201033', '9202006', '9203009', '9302014', '9303138', '9306037', '9306043', '9309012', '9303079', '9310191', '9408029', '9608172', '9906134']"
241,"['9201034', '9305179', '9801118', '9806160', '9806161', '9912262', '0006180', '0101101', '0109202', '0111112']"
242,"['9201034', '9206012', '9205101', '9305179', '9310180', '9312187', '9402042', '9402118', '9403150', '9405144', '9411156', '9504099', '9605083', '9609207', '9603070', '9701095', '9702164', '9706153', '9706219', '9709065', '9710129', '9710218', '9801023', '9801135', '9808111', '9809193', '9811057', '9902122', '9904181', '9908006', '9910092', '9912013', '0001213', '0007106', '0008119', '0009021', '0105070', '0105079', '0112050', '0112034', '0204161', '0205265', '0210206', '0301095', '0301233', '0302140', '0303238', '0304172']"
243,"['9201005', '9204052', '9210105', '9311092', '9310098', '9311015', '9402113', '9407014', '9407167', '9409064', '9507062', '9511173', '9604065', '9606136', '9608108', '9612051', '9701187', '9702076', '9703216', '9704112', '9708005', '9709108', '9709160', '9710240', '9805156', '9807080', '9808075', '9803023', '9812089', '9901018', '9905104', '9906220', '9908165', '9909109', '9911096', '0006085', '0007191', '0009017', '0009139', '0009140', '0101020', '0108106', '0108101', '0111078', '0202056', '0202153', '0202150', '0205100', '0206221', '0212138', '0303076', '0304079']"
244,"['9201015', '9507063']"
245,"['9201003', '9801066', '0005003', '0103170', '0206255', '0207106', '0208048', '0210238', '0211194', '0211241', '0302011']"
246,"['9201016', '9205103', '9208037', '9211032', '9212013', '9212141', '9304161', '9312179', '9402033', '9411039', '9509031', '9912277', '0005210', '0109163']"
247,"['9201017', '9608086', '9612157', '0003215', '0010016', '0012081', '0201158', '0209231', '0212277']"
248,"['9201018', '9508118']"
249,"['9201019', '9205099', '9206082', '9208055', '9210092', '9304035', '9308013', '9308088']"
250,"['9201019', '9205099', '9207060', '9208055', '9305142', '9306052', '9308075', '9406198', '9410046', '9410210', '9412184', '9501030', '9506126', '9509106', '9601036', '9608117', '9611203', '9801072', '9805177', '9808100', '9901149', '9912164', '0003237', '0012249', '0102093', '0105008', '0111237', '0201062', '0208093', '0211183', '0212186', '0303140']"
251,['9201015']
252,['9201020']
253,"['9201001', '9201055', '9206090', '9211138', '9306018', '9311104', '9312209', '9410209', '9412202', '9510175', '9701103', '9809097', '0009219', '0011021', '0103007', '0101151', '0201239']"
254,"['9201002', '9204054', '9203048', '9312129', '9409048']"
255,"['9201002', '9204054', '9203048', '9405139', '9801031']"
256,"['9201002', '9203048', '9312129', '9409048', '0304055']"
257,"['9201002', '9203048', '9312129', '9409048']"
258,"['9201002', '9204054', '9203048', '9312129', '9409048']"
259,"['9201004', '9208035', '9211025', '9306109', '9303122', '9303025', '9308128', '9308129', '9312013', '9310170', '9404162', '9405144', '9407190', '9412179', '9503099', '9506036', '9510106', '9604120', '9604121', '9604123', '9607070', '9610134', '9610226', '9704109', '9706024', '9707242', '9709116', '9711087', '9711055', '9712056', '9801009', '9803145', '9902099', '9908041', '9912120', '9912121', '9910251', '0001084', '0001035', '0002211', '0004171', '0006003', '0008145', '0009168', '0104247', '0105050', '0105149', '0105230', '0107140', '0109100', '0110168', '0112160', '0203248', '0201151', '0204121', '0205154', '0208092', '0209059', '0210078']"
260,"['9202085', '9803205']"
261,['9202038']
262,"['9202026', '9207039', '9209129', '9410053', '9609109']"
263,"['9202027', '9202010']"
264,"['9202028', '9306146', '9312199', '9404152', '9501023', '9606003', '9708072', '9805101', '9903134', '9907072', '0002213', '0005170', '0009250', '0012223', '0102024', '0110218', '0202043', '0206210', '0207012', '0210208', '0302093']"
265,"['9202029', '9202048', '9206074', '9209079', '9209080', '9209082', '9211088', '9212114', '9304020', '9303166', '9303130', '9303133', '9305096', '9306017', '9306002', '9308038', '9310083', '9310088', '9310125', '9311123', '9311040', '9312096', '9312101', '9312103', '9312119', '9401017', '9401021', '9402085', '9402126', '9403056', '9402153', '9401103', '9404096', '9404104', '9403168', '9404163', '9406018', '9406060', '9407037', '9407010', '9407047', '9409015', '9409036', '9409090', '9409063', '9409068', '9409106', '9410108', '9410128', '9411126', '9411113', '9412030', '9411221', '9412137', '9410228', '9412106', '9506105', '9502164', '9502165', '9503149', '9504112', '9504139', '9506205', '9507072', '9508110', '9511111', '9511111', '9511120', '9511121', '9511077', '9503094', '9511142', '9512182', '9512090', '9601006', '9602059', '9602084', '9604049', '9603021', '9604010', '9604096', '9604182', '9604194', '9605135', '9606132', '9606173', '9607031', '9607147', '9608177', '9608146', '9609100', '9609141', '9609178', '9609220', '9610075', '9610062', '9610102', '9610148', '9611110', '9610126', '9611060', '9603105', '9611159', '9611193', '9610103', '9612238', '9703001', '9703087', '9702177', '9703183', '9704072', '9704073', '9704102', '9704164', '9705075', '9706033', '9705219', '9707006', '9706113', '9706222', '9707061', '9707138', '9708058', '9708059', '9707187', '9709024', '9709144', '9709167', '9707168', '9703047', '9712104', '9712164', '9712108', '9801041', '9801177', '9802110', '9802059', '9803230', '9803084', '9806185', '9806192', '9808052', '9808090', '9809175', '9809176', '9810020', '9810045', '9810109', '9803036', '9902135', '9901164', '9905022', '9905074', '9908177', '9912077', '9908198', '9909094', '9909135', '9910045', '9911001', '9911093', '9912154', '0002083', '0002180', '0002193', '0003300', '0003238', '0004049', '0004175', '0005148', '0005150', '0006152', '0006220', '0006221', '0008143', '0008129', '0009075', '0009144', '0009121', '0009232', '0009200', '0009206', '0009207', '0010174', '0010159', '0010288', '0011188', '0011209', '0012200', '0101192', '0102142', '0103015', '0103196', '0104110', '0104165', '0106083', '0106099', '0106159', '0106213', '0106226', '0107175', '0108021', '0108118', '0108169', '0108160', '0109209', '0109030', '0110047', '0110011', '0112210', '0112134', '0112218', '0202066', '0203024', '0203205', '0204155', '0204140', '0205089', '0205127', '0205316', '0206052', '0206188', '0207015', '0207167', '0208044', '0208210', '0209186', '0209186', '0209217', '0210136', '0210062', '0210267', '0210276', '0203077', '0212015', '0212157', '0212195', '0301012', '0301222', '0302146', '0304043', '0304269', '0304069', '0304219', '0304263']"
