Paper Id,Author Id
9208026,"['1', '0', '2', '4', '682', '683']"
9208027,"['3', '1']"
9208028,"['7', '5', '3']"
9208037,"['2', '4', '6', '1025']"
9208007,"['7', '8', '8', '1028']"
9208024,"['1', '0', '2', '6']"
9208008,"['7', '8', '8']"
9208009,"['1', '0', '2', '7', '1033']"
9208010,"['1', '0', '2', '8', '788']"
9208011,"['1', '0', '2', '9']"
9208012,"['1', '0', '3', '0', '1031', '1032', '1090']"
9208025,"['8', '5', '1']"
9208035,"['2', '5', '9']"
9208036,"['1', '9', '4', '192']"
9208029,"['1', '0', '3', '4', '1035']"
9208030,"['5', '0', '1', '1036', '1048', '1053']"
9209054,"['1', '0', '3', '7', '708']"
9209055,"['5', '4']"
9209056,"['3', '5', '1']"
9209057,"['1', '0', '3', '8', '1039', '1040']"
9209049,"['9', '3', '2', '461']"
9209048,"['8', '0', '2']"
9209047,"['1', '0', '4', '1', '1166', '1167']"
9209038,"['1', '0', '4', '2']"
9209039,"['1', '0', '4', '3', '1320']"
9210125,"['9', '0', '5', '993']"
9209040,"['1', '0', '4', '4']"
9209041,"['5', '8', '4', '585']"
9209053,"['1', '0', '4', '5', '1059']"
9209052,"['1', '0', '4', '6', '1058', '563']"
9208031,"['1', '0', '4', '9', '363', '1050']"
9208032,"['5', '0', '1', '1051', '1052']"
9208080,"['1', '0', '5', '4', '1055', '1056', '1100']"
9209050,"['1', '0', '5', '7']"
9209051,"['7', '6']"
9208006,"['7', '8', '8']"
9208005,"['1', '0', '6', '0']"
9208003,"['1', '0', '6', '1']"
9208072,"['6', '3', '2', '703']"
9208073,"['3', '7', '8']"
9208074,"['6', '8', '6', '1062', '674']"
9208070,"['1', '0', '6', '3', '1068']"
9208076,"['5', '0', '4', '44']"
9208077,"['9', '0', '8', '917', '909']"
9208078,"['1', '0', '6', '4']"
9208079,"['1', '0', '6', '5']"
9208075,"['1', '0', '6', '6']"
9208071,"['1', '0', '6', '9', '1071']"
9208068,"['1', '0', '7', '0']"
9208062,"['9', '8', '5']"
9208045,"['1', '0', '6', '9']"
9208046,"['1', '0', '2', '2', '1073', '1067', '1031']"
9208061,"['1', '0', '7', '4', '1017']"
9208047,"['1', '0', '7', '5', '1076', '1083']"
9208048,"['1', '0', '7', '7', '1078']"
9208049,"['1', '0', '7', '9', '1080']"
9208050,"['1', '0', '8', '1']"
9208051,"['1', '0', '8', '2']"
9208063,"['3', '4', '5', '343']"
9209042,"['1', '3', '4']"
9208064,"['7', '7', '76', '78']"
9208017,"['1', '0', '8', '4', '1085']"
9208018,"['1', '0', '8', '6', '1087']"
9208019,"['1', '0', '8', '8']"
9208020,"['1', '0', '7', '1', '1069']"
9208021,"['2', '5', '26']"
9208022,"['1', '0', '7', '3']"
9208023,"['1', '0', '2', '6']"
9208014,"['1', '0', '8', '9', '1079']"
9208013,"['9', '4', '1', '953']"
9208001,"['7', '0', '2', '707']"
9208002,"['1', '0', '9', '1']"
9208016,"['1', '0', '9', '2']"
9208015,"['1', '0', '9', '3', '1101']"
9208065,"['9', '6', '6', '964', '965']"
9208069,"['1', '0', '9', '4']"
9208066,"['1', '0', '9', '5', '404', '405', '1096', '1097', '1099']"
9208067,"['4', '0', '4', '405', '1098']"
9208043,"['9', '7', '1']"
9209058,"['5', '2', '3']"
9209043,"['1', '3', '4']"
9209044,"['3', '9', '1163', '423']"
9209036,"['1', '1', '0', '2', '1038']"
9209032,"['1', '1', '0', '3', '1124']"
9209016,"['2', '1']"
9209028,"['1', '1', '0', '4', '1120', '1123']"
9209027,"['1', '1', '0', '5', '595', '1128']"
9209018,"['1', '1', '0', '6']"
9209019,"['1', '1', '0', '7', '1108']"
9209020,"['1', '1', '0', '9', '1110']"
9209021,"['1', '1', '1', '1', '825', '1112']"
9209022,"['8', '1', '0', '1137']"
9209023,"['2', '3', '8']"
9209024,"['1', '0', '8']"
9209035,"['1', '1', '1', '3']"
9209025,"['1', '1', '1', '4', '1127']"
9209034,"['1', '2', '1', '113', '120']"
9209006,"['1', '1', '1', '5', '1116', '1126', '166']"
9209004,"['1', '1', '1', '7']"
9209081,"['1', '1', '1', '8', '1125']"
9209015,"['1', '1', '1', '9', '1173', '1174']"
9209017,"['2', '7', '3']"
9209029,"['9', '9', '3']"
9209030,"['1', '0', '1', '2', '993', '872']"
9209031,"['1', '1', '2', '1', '1122']"
9209033,"['1', '1', '1', '8', '1125']"
9212045,"['4', '8', '0', '472', '539', '173']"
9212034,"['1', '1', '2', '9', '1593']"
9212035,"['9', '3', '6', '17']"
9212036,"['1', '1', '3', '0']"
9212037,"['3', '0', '4', '1131', '42', '236', '814']"
9212056,"['1', '1', '3', '2', '1150', '1486']"
9212038,"['1', '1', '3', '3', '1134']"
9212039,"['2', '4']"
9212040,"['1', '0', '6', '5']"
9212041,"['5', '6', '5']"
9212042,"['1', '1', '3', '5']"
9209026,"['1', '1', '3', '6']"
9212055,"['9', '7', '1']"
9210163,"['1', '1', '3', '8', '1444', '1445']"
9210126,"['1', '1', '3', '9', '1619']"
9212046,"['1', '1', '4', '0']"
9212047,"['1', '1', '4', '1']"
9212048,"['1', '1', '4', '2', '1143', '1144']"
9212049,"['1', '1', '4', '5', '1146']"
9212050,"['1', '1', '4', '7', '1148']"
9212051,"['1', '1', '4', '9']"
9212052,"['1', '1', '4', '9']"
9212053,"['3', '3', '5']"
9212054,"['1', '1', '0', '6']"
9209005,"['1', '1', '5', '1', '776', '998']"
9209077,"['1', '1', '5', '2']"
9209078,"['6', '3', '2']"
9209079,"['2', '6', '5', '1153']"
9209080,"['2', '6', '5', '1153']"
9209076,"['3', '5', '4', '1159', '1161']"
9209037,"['2', '2', '4', '1184', '304']"
9209069,"['1', '1', '5', '4']"
9209068,"['6', '1', '7', '745', '1182']"
9209059,"['1', '1', '5', '5', '37', '38', '1168']"
9209060,"['7', '0', '8']"
9209061,"['2', '7']"
9209062,"['1', '1', '5', '6', '648']"
9209063,"['1', '1', '5', '7', '1158', '1160']"
9209070,"['1', '1', '6', '2', '5']"
9209045,"['1', '1', '4', '5', '1164']"
9209046,"['1', '1', '6', '5']"
9209071,"['1', '0', '4', '2']"
9209072,"['6', '5', '4', '1169']"
9209073,"['9', '3', '1', '1017']"
9209074,"['1', '0', '3', '1']"
9209075,"['1', '1', '7', '0']"
9209065,"['3', '0', '4', '1171', '1180']"
9209013,"['4', '6', '4', '503', '124']"
9209014,"['1', '1', '7', '2']"
9209012,"['2', '3', '7', '553', '554']"
9209007,"['1', '1', '7', '5', '1176', '1179']"
9208081,"['1', '0', '3']"
9209001,"['1', '1', '7', '7']"
9209002,"['9', '0', '8', '909', '1178']"
9209003,"['3', '8', '3', '362', '377']"
9209066,"['1', '1', '8', '1']"
9209067,"['1', '6', '5', '153']"
9209064,"['1', '1', '8', '3']"
9209009,"['1', '1', '8', '5', '1186', '1187']"
9209010,"['3', '7', '1188', '495']"
9209011,"['7', '7', '6', '1189']"
9209008,"['4', '3', '5']"
9208052,"['1', '1', '9', '0']"
9208053,"['7', '4', '0']"
9208054,"['1', '0', '3', '0', '1032', '1090', '1031']"
9209086,"['1', '0', '8', '4', '1080']"
9209104,"['1', '1', '9', '1', '1199', '1212']"
9209088,"['1', '1', '9', '2', '1193', '1194', '1195']"
9209089,"['1', '1', '9', '6']"
9209090,"['1', '1', '9', '7']"
9209091,"['1', '1', '9', '8']"
9209087,"['1', '0', '7', '0']"
9209105,"['1', '6', '7', '1200']"
9209115,"['1', '2', '0', '1', '1227']"
9209116,"['1', '4', '9', '676', '677']"
9209085,"['1', '2', '0', '2', '1203']"
9210039,"['1', '2', '0', '4', '1219']"
9209097,"['1', '2', '0', '5']"
9209098,"['1', '2', '0', '6', '1207']"
9209099,"['1', '2', '0', '8', '1209']"
9209100,"['1', '0', '6', '7', '1072']"
9209101,"['1', '2', '1', '0']"
9209102,"['1', '2', '1', '1']"
9209103,"['4', '6', '8']"
9209094,"['1', '0', '4', '8', '1036']"
9209093,"['1', '2', '1', '3']"
9209092,"['9', '7', '1']"
9209082,"['1', '1', '5', '3', '265']"
9209083,"['1', '2', '1', '4']"
9209084,"['1', '2', '1', '5', '1269']"
9209096,"['1', '2', '1', '6', '1236']"
9209117,"['1', '9', '1', '231']"
9209118,"['2', '3', '876']"
9209109,"['1', '2', '1', '7']"
9209111,"['1', '6', '5', '42', '236', '153']"
9209112,"['3', '5', '7']"
9209113,"['9', '4', '4']"
9209114,"['5', '1', '4', '1224', '805', '422']"
9209110,"['1', '2', '1', '8']"
9210081,"['1', '2', '2', '0']"
9210041,"['9', '1', '5']"
9210095,"['1', '2', '2', '1', '1277']"
9210096,"['1', '1', '8', '1', '1222']"
9210097,"['3', '7', '8']"
9210098,"['1', '2', '2', '3']"
9209108,"['1', '2', '2', '5', '1226', '148', '150']"
9209119,"['1', '2', '2', '8', '834']"
9209120,"['1', '2', '2', '9', '862']"
9209121,"['4', '8', '5']"
9209122,"['1', '2', '3', '0', '1231', '1232']"
9209125,"['9', '2', '1']"
9209106,"['1', '2', '3', '3']"
9209107,"['1', '2', '3', '4', '1235']"
9210099,"['1', '1', '7', '1', '1286', '1332']"
9209095,"['1', '2', '3', '7', '274']"
9209127,"['9', '8', '9']"
9209129,"['2', '8', '1', '262', '570']"
9209130,"['1', '2', '3', '8', '1214']"
9210004,"['1', '2', '3', '9', '1245', '1246', '1247', '1250']"
9209131,"['1', '2', '4', '0']"
9210001,"['1', '2', '4', '1']"
9210002,"['1', '2', '4', '2']"
9210003,"['1', '2', '4', '3', '1244']"
9209132,"['1', '2', '4', '0']"
9210016,"['1', '2', '4', '8']"
9210015,"['2', '3', '8', '1255']"
9210038,"['1', '2', '4', '9', '1279', '1280', '1281']"
9210005,"['1', '2', '5', '1', '1259']"
9210006,"['1', '9', '1']"
9210010,"['8', '0', '1254']"
9210007,"['1', '2', '5', '2', '1253']"
9210009,"['5', '1', '47']"
9210011,"['1', '2', '5', '6', '1133']"
9210012,"['1', '2', '5', '7', '1258']"
9210013,"['7', '9', '4', '791']"
9210014,"['2', '0', '3']"
9209128,"['1', '2', '6', '0']"
9210017,"['3', '3', '4', '1283']"
9210030,"['6', '5', '2', '1271', '1276']"
9210020,"['1', '2', '6', '1', '1270']"
9210021,"['1', '2', '6', '2', '354', '355']"
9210028,"['1', '4']"
9210022,"['1', '2', '4', '0']"
9210024,"['1', '2', '6', '3', '1060']"
9210025,"['1', '2', '6', '4', '1265']"
9210026,"['5', '1', '0']"
9210027,"['1', '2', '6', '6', '1267', '1272']"
9210023,"['1', '0', '6', '0']"
9209126,"['1', '2', '6', '8', '1282']"
9209124,"['4', '8', '5']"
9210019,"['1', '1', '5', '7']"
9210031,"['1', '2', '7', '3']"
9210032,"['1', '2', '7', '4']"
9210033,"['1', '2', '7', '5']"
9210034,"['9', '2', '6']"
9210035,"['9', '2', '6']"
9210036,"['6', '2', '6', '73']"
9210037,"['1', '6', '0', '1277', '1278']"
9210029,"['7', '5', '9']"
9210018,"['1', '2', '8', '4']"
9212044,"['1', '2', '8', '5']"
9210100,"['1', '2', '8', '7']"
9210063,"['1', '2', '8', '8', '1309']"
9210064,"['2', '1', '7']"
9210065,"['3', '1']"
9210075,"['1', '2', '8', '9', '1290', '1291']"
9210076,"['1', '2', '9', '2', '1293', '1294', '1295']"
9210074,"['1', '2', '9', '6', '1322']"
9210077,"['1', '2', '9', '7', '1321']"
9210078,"['1', '2', '9', '8']"
9210079,"['1', '2', '9', '9']"
9210080,"['1', '3', '0', '0', '759']"
9210048,"['1', '3', '0', '1', '1310']"
9210082,"['9', '2', '7', '206']"
9210053,"['2', '9', '0', '1312']"
9210052,"['1', '3', '0', '2']"
9210055,"['1', '3', '0', '3', '1304', '1305', '1360', '503']"
9210054,"['1', '3', '0', '6']"
9210042,"['1', '3', '0', '7', '1308']"
9210043,"['1', '2', '4', '6']"
9210044,"['7', '8', '8']"
9210045,"['5', '6']"
9210046,"['5', '6']"
9210047,"['1', '2', '9']"
9210049,"['1', '3', '1', '1', '752']"
9210050,"['2', '1']"
9210051,"['1', '3', '0', '2']"
9210062,"['1', '1', '0', '6']"
9210084,"['2', '6', '9', '270']"
9208055,"['2', '4', '9', '250', '1313']"
9208056,"['1', '0', '4']"
9208057,"['1', '3', '1', '4', '1315']"
9208058,"['1', '0', '8', '71']"
9208059,"['1', '2', '2', '0', '1316']"
9208060,"['1', '3', '1', '7', '1318', '1319']"
9210072,"['2', '1', '1', '210']"
9210073,"['1', '3', '2', '2', '1296']"
9210066,"['1', '3', '2', '3', '1324', '1325']"
9210067,"['1', '3', '2', '6']"
9210068,"['6', '8', '6', '1327', '1328', '840']"
9210070,"['1', '3', '2', '9', '311', '1330']"
9210071,"['1', '2', '9', '7', '1331']"
9210069,"['4', '6', '8']"
9210061,"['4', '2', '1131']"
9210060,"['1', '3', '3', '3', '1365']"
9210089,"['1', '3', '3', '4', '1297', '1345']"
9210090,"['1', '3', '3', '5']"
9210091,"['1', '3', '3', '6', '1337']"
9210088,"['1', '3', '3', '8', '1353', '1354', '1371']"
9210106,"['1', '3', '3', '9', '1340']"
9210107,"['1', '1', '1', '4']"
9210119,"['1', '3', '4', '1']"
9210120,"['5', '3', '4', '535', '536', '537']"
9210121,"['1', '3', '4', '2', '21']"
9210118,"['7', '7', '6', '772']"
9210122,"['1', '3', '4', '3', '1366']"
9210123,"['1', '3', '4', '4', '1355', '1356', '540']"
9210105,"['4', '4', '243']"
9210101,"['9', '2', '5']"
9210102,"['1', '3', '4', '6']"
9210103,"['1', '3', '4', '7', '1348']"
9210104,"['1', '1', '9', '0']"
9210094,"['1', '3', '4', '9']"
9210093,"['1', '0', '1', '5']"
9210092,"['2', '4', '9']"
9210085,"['8', '2', '5', '826', '1350', '1111']"
9210086,"['9', '9', '2']"
9210087,"['1', '3', '5', '1', '1352']"
9210116,"['1', '3', '5', '7', '1358']"
9210113,"['7', '7', '8', '462', '1370']"
9210040,"['1', '0', '1', '2']"
9210083,"['1', '3', '5', '9']"
9210056,"['1', '1', '6', '6']"
9210057,"['3', '4', '2']"
9210058,"['1', '3', '6', '1', '1362', '1363']"
9210059,"['1', '3', '6', '4', '577', '578']"
9210115,"['7', '4', '8']"
9210114,"['6', '8', '1', '680']"
9210124,"['1', '3', '7', '138', '139']"
9210117,"['7', '7', '2', '776']"
9210108,"['1', '3', '6', '7']"
9210109,"['1', '7', '9']"
9210110,"['1', '3', '6', '8', '1369']"
9210111,"['7', '7', '1', '201']"
9210112,"['1', '3', '4', '8', '1347']"
9212057,"['9', '3', '464', '503']"
9211103,"['1', '3', '7', '2']"
9211104,"['1', '3', '7', '2', '1119']"
9211105,"['1', '3', '7', '3']"
9211106,"['1', '3', '7', '4', '1375', '1376']"
9211107,"['8', '4', '1', '924']"
9211108,"['8', '4', '1', '924']"
9211109,"['8', '4', '1', '1408']"
9211102,"['1', '3', '7', '7', '1380', '1382', '1391']"
9211101,"['1', '2', '6', '9', '1378']"
9211100,"['1', '3', '7', '9']"
9211089,"['1', '1', '0', '6']"
9211090,"['1', '3', '8', '1']"
9211044,"['1', '3', '8', '3', '1500']"
9210150,"['6', '7', '2', '713', '671']"
9210151,"['3', '9', '5']"
9210152,"['1', '3', '8', '4']"
9210153,"['9', '5', '1', '689']"
9210158,"['1', '3', '8', '5', '1388', '1421', '288', '1443', '1448']"
9210154,"['1', '3', '8', '6', '1389']"
9210155,"['1', '3', '8', '7']"
9210156,"['2', '9', '6', '305']"
9210157,"['7', '4', '7', '84']"
9211042,"['1', '1', '3', '8']"
9211043,"['1', '3', '9', '0']"
9211091,"['1', '3', '9', '2']"
9211093,"['3', '1', '9', '1407']"
9211125,"['1', '3', '9', '3', '1395']"
9211122,"['1', '3', '9', '4', '1417']"
9211127,"['1', '3', '9', '6', '1397']"
9211128,"['1', '0', '7', '0']"
9211129,"['1', '3', '9', '8']"
9211130,"['9', '9', '3']"
9211131,"['1', '3', '9', '9']"
9211132,"['1', '4', '0', '0', '1620']"
9211126,"['1', '0', '3', '7']"
9211088,"['5', '0', '8', '1510', '265', '1511', '135']"
9211121,"['1', '4', '0', '1', '1034']"
9211120,"['1', '4', '0', '2']"
9211112,"['1', '4', '0', '3', '584', '1007', '1416', '1420']"
9211124,"['1', '4', '0', '4', '1405', '1419']"
9211092,"['3', '5']"
9211123,"['1', '4', '0', '6', '1418']"
9211094,"['1', '6', '0']"
9211095,"['1', '4', '0', '9', '1415']"
9211096,"['1', '4', '1', '0', '1411']"
9211097,"['1', '4', '1', '2', '47']"
9211098,"['5', '8', '5']"
9211099,"['1', '4', '1', '3', '1414']"
9211110,"['1', '7', '3']"
9211111,"['1', '0', '3', '7']"
9210149,"['5', '3', '3', '998']"
9211002,"['1', '4', '2', '2']"
9210165,"['1', '4', '2', '3', '1447']"
9210138,"['1', '4', '2', '4']"
9210139,"['1', '4', '2', '5']"
9210140,"['1', '4', '2', '6']"
9210141,"['1', '0', '6', '0']"
9210142,"['7', '1', '1', '703']"
9210143,"['1', '8', '0']"
9210145,"['1', '4', '2', '7', '1428', '1429', '1430']"
9210146,"['6', '1', '8']"
9210147,"['1', '4', '3', '1', '1432', '1433']"
9211041,"['6', '6', '4', '744']"
9210137,"['7', '5', '9']"
9211028,"['1', '4', '3', '4']"
9211030,"['4', '49', '831']"
9211003,"['3', '5', '4', '1161', '1159']"
9211033,"['8', '9', '9', '898']"
9211032,"['2', '4', '6']"
9211022,"['1', '4', '3', '5']"
9211024,"['1', '4', '3', '6', '1437', '1438']"
9211025,"['2', '5', '9']"
9211026,"['1', '4', '3', '9', '728']"
9211027,"['6', '0', '6']"
9211029,"['1', '4', '4', '0', '143', '1441']"
9211031,"['1', '4', '2', '2']"
9210136,"['5', '9', '5', '1449']"
9210134,"['9', '4', '1', '1459']"
9210159,"['1', '4', '4', '2']"
9210160,"['3', '6', '6']"
9210161,"['1', '3', '8', '8', '288', '1385', '1421', '1443', '1448']"
9210162,"['7', '7', '2', '776']"
9210164,"['1', '4', '4', '6']"
9211001,"['1', '1', '0', '6']"
9210148,"['1', '3', '9', '0', '1452', '1461']"
9210127,"['1', '4', '5', '0']"
9210128,"['1', '1', '0', '2', '203']"
9210129,"['6', '1', '8', '1451']"
9210130,"['1', '5', '0', '148', '133']"
9210131,"['1', '4', '5', '3', '1454', '1455', '1460']"
9210132,"['1', '4', '5', '6']"
9210133,"['1', '4', '5', '7', '1458']"
9211038,"['1', '4', '6', '2', '1630', '1631']"
9211113,"['1', '4', '6', '3']"
9211114,"['1', '4', '6', '4', '1166']"
9203060,"['1', '0', '5', '0', '363']"
9203061,"['9', '6']"
9203062,"['1', '3', '0', '0']"
9203063,"['8', '5', '2']"
9203064,"['1', '2', '6', '6', '1166']"
9203058,"['8', '1', '8', '1481']"
9203053,"['1', '4', '6', '5', '1478', '1338']"
9203051,"['1', '4', '6', '6', '1490']"
9203045,"['1', '4', '6', '7', '1491']"
9203046,"['1', '4', '6', '8', '1469', '1470', '1471']"
9203047,"['1', '4', '6', '8', '1469', '1470', '1471']"
9203052,"['1', '4', '7', '2']"
9203059,"['3', '6', '5']"
9203057,"['4', '0', '1']"
9211073,"['1', '4', '7', '3', '1482']"
9211074,"['1', '4', '7', '4']"
9211075,"['1', '4', '7', '5', '1476']"
9211071,"['1', '4', '7', '7', '1493', '1525', '1526']"
9207118,"['1', '2', '9', '9']"
9203054,"['5', '5', '3', '554']"
9203055,"['1', '4', '7', '9', '1480', '1338']"
9203056,"['6', '2', '6', '73']"
9203048,"['2', '5', '6', '255', '257', '258', '254']"
9203082,"['7', '4', '75']"
9203083,"['1', '4', '8', '3', '1341']"
9203084,"['1', '4', '8', '4']"
9204001,"['5', '2', '7', '593']"
9203081,"['1', '4', '4', '5', '1138', '1444', '1487']"
9203065,"['1', '1', '6', '6', '1266']"
9203066,"['4', '7', '1412']"
9203067,"['1', '4', '8', '5', '190']"
9203068,"['1', '9', '0']"
9203049,"['1', '6', '4']"
9203050,"['1', '4', '8', '8', '1489']"
9203079,"['1', '7', '2', '175', '176']"
9203080,"['1', '1', '3', '8', '1444', '912', '1487']"
9211072,"['1', '4', '9', '2', '1514']"
9211058,"['1', '4', '9', '4', '1498', '1504', '1284', '1513']"
9211059,"['9', '2']"
9211060,"['1', '4', '9', '5', '1496']"
9211061,"['2', '3', '8']"
9211062,"['1', '4', '9', '7']"
9211063,"['6', '5', '4', '1169']"
9211064,"['1', '2', '7', '4']"
9211054,"['3', '2', '2', '1528']"
9211053,"['1', '4', '9', '9', '1533', '146']"
9211045,"['1', '5', '0', '1']"
9211046,"['1', '5', '0', '2']"
9211047,"['2', '9', '0', '282']"
9211055,"['4', '7', '2']"
9211048,"['1', '5', '0', '3', '1515', '1516', '1534']"
9211115,"['2', '9', '819']"
9211116,"['1', '5', '0', '5', '1506']"
9211117,"['6', '4', '3', '637']"
9211118,"['1', '5', '0', '7', '1508']"
9211119,"['1', '5', '0', '9']"
9211056,"['6', '3', '6', '1512', '752']"
9211057,"['2', '3', '7']"
9211085,"['1', '1', '1', '4']"
9211086,"['1', '4', '2', '7', '1517', '1430']"
9211087,"['2', '7', '2']"
9211084,"['1', '5', '1', '8', '1450']"
9211077,"['1', '5', '1', '9']"
9211076,"['1', '5', '2', '0', '1527']"
9211066,"['1', '5', '2', '1', '1536', '1541']"
9211068,"['1', '5', '2', '2', '1523']"
9211069,"['1', '5', '2', '4']"
9211070,"['7', '5', '9']"
9211083,"['1', '5', '2', '9', '1530']"
9211049,"['1', '5', '3', '1', '1241']"
9211050,"['1', '5', '3', '2']"
9211051,"['1', '6', '5']"
9211052,"['1', '4', '7', '4']"
9211133,"['2', '3', '5']"
9211065,"['1', '5', '3', '5']"
9211078,"['3', '0', '5', '1540']"
9211079,"['1', '5', '3', '7']"
9211080,"['1', '5', '3', '8', '1539']"
9211081,"['1', '5', '2', '9']"
9211082,"['3', '2']"
9211040,"['7', '1', '9', '720', '603', '19']"
9212017,"['2', '1542', '165', '1543', '236']"
9212021,"['2', '8', '1', '570']"
9212018,"['1', '5', '4', '4', '208', '1545']"
9212019,"['4', '3', '5']"
9212020,"['1', '5', '4', '6', '231', '1555']"
9212079,"['1', '2', '6', '1600']"
9212080,"['1', '2', '204', '205']"
9212130,"['1', '5', '4', '7', '205']"
9212016,"['1', '5', '4', '8']"
9212131,"['1', '5', '4', '7', '205']"
9212015,"['1', '5', '4', '9', '1557']"
9212014,"['1', '5', '5', '0', '1556', '1606']"
9212024,"['1', '3', '8', '6', '1389']"
9212025,"['7', '5', '7']"
9212026,"['5', '6', '4']"
9212022,"['1', '2', '5', '1', '1259']"
9212027,"['5', '3', '4', '536', '537', '535']"
9212028,"['1', '5', '0', '2']"
9212029,"['5', '6', '4']"
9212030,"['1', '5', '5', '1', '1552', '1553']"
9212032,"['1', '5', '5', '4']"
9212132,"['1', '5', '4', '7', '1572', '205']"
9212125,"['1', '5', '5', '8', '1563', '26', '25']"
9212126,"['1', '4', '5', '3', '1559', '1423']"
9212127,"['1', '5', '6', '0', '1561', '581', '1562']"
9212137,"['1', '5', '6', '4', '1368', '1565', '1571']"
9212152,"['1', '5', '6', '6']"
9212153,"['1', '5', '6', '7', '1568']"
9212154,"['1', '5', '6', '9', '1570', '1584']"
9212124,"['2', '6', '25']"
9212133,"['1', '5', '7', '3']"
9212134,"['1', '5', '7', '4']"
9212135,"['1', '5', '7', '5', '1576', '1577', '1578']"
9212136,"['4', '9', '831']"
9212129,"['1', '5', '7', '9']"
9212128,"['1', '5', '4', '7', '1580', '1572']"
9212121,"['1', '5', '8', '1', '1582', '1665']"
9212122,"['1', '5', '8', '3']"
9212023,"['9', '3', '9', '1599']"
9212068,"['1', '5', '8', '5', '522']"
9212058,"['1', '5', '8', '6']"
9212059,"['1', '5', '8', '7', '1160', '1588']"
9212060,"['1', '3', '4']"
9212061,"['5', '3', '3']"
9212062,"['8', '1', '8']"
9212064,"['1', '5', '8', '9', '1566']"
9212065,"['1', '5', '9', '0', '1591', '1592']"
9212066,"['1', '3', '9', '0']"
9212067,"['5', '0', '2']"
9212069,"['1', '5', '2']"
9212063,"['1', '1', '5', '4']"
9212070,"['5', '8', '5', '584']"
9212071,"['1', '5', '9', '4']"
9212072,"['1', '5', '9', '5', '748']"
9212073,"['5', '0', '1', '1596', '1053']"
9212074,"['6', '4', '875', '1598']"
