,Paper Id,Author Id,Authors,Year,Topic Words
21,0602089,53,A. Font,2006.0,"{'heterotic': 0.04539199256770459, 'numbers': 0.033389010489870766, 'gauge': 0.03089812742148257, 'hodge': 0.01875839575150931, 'higgsing': 0.016338907957220334, 'chains': 0.014140447041729814, 'case': 0.012988161222501148, 'instanton': 0.012287995235825223, 'terminal': 0.010991391915172746, 'multiplets': 0.009718488388111235, 'number': 0.009509709112484499, 'hypermultiplets': 0.009484419294410688, 'multiplet': 0.008747125636694417, 'backgrounds': 0.008710057056783394, 'dual': 0.008319820396436861, 'spaces': 0.008172176057414141, 'structure': 0.007882165209681234, 'duals': 0.007627727388276156, 'coulomb': 0.007627727388276156, 'matter': 0.007290080658377163, 'brations': 0.00717573490383934, 'phase': 0.006962549514233031, 'elliptic': 0.0060371063831269126, 'bration': 0.0060371063831269126, 'compactication': 0.005693890849076212, 'string': 0.005621141085848283, 'groups': 0.005621141085848283, 'extra': 0.0054887103860762065, 'duality': 0.005449932711724213, 'instantons': 0.005327417119347963, 'compactications': 0.005327417119347963, 'class': 0.005256235662320585, 'dilaton': 0.004905483732130159, 'chain': 0.004757369957283437, 'ber': 0.00475701512385221, 'construction': 0.004744364169671424, 'corresponds': 0.004744364169671424, 'charged': 0.004643245849897586, 'dimensions': 0.004417958203199318, 'branch': 0.004380925813200369, 'small': 0.00388253594185048, 'transitions': 0.003689471852013848, 'embedding': 0.0034046279503258357}"
22,0607248,10437,A. Fotopoulos,2006.0,"{'terms': 0.07395146882942022, 'string': 0.0549420537750157, 'form': 0.04221181651643934, 'amplitude': 0.039374918075343296, 'action': 0.027010989074462158, 'brane': 0.0223926400253914, 'scalar': 0.021845415830550906, 'order': 0.021298885205507483, 'theory': 0.021133882690359207, 'graviton': 0.020480503976510946, 'fundamental': 0.018433136195451005, 'eld': 0.01765975314183596, 'elds': 0.016595912225286127, 'normal': 0.016099916811188466, 'derivative': 0.015388419207510485, 'volume': 0.014692607292354666, 'hep': 0.013346949242119065, 'amplitudes': 0.01321620360212265, 'corrections': 0.013103867494472538, 'expansion': 0.012956363781296155, 'open': 0.012673979289291828, 'contact': 0.011754400081781389, 'exchange': 0.011754400081781389, 'ambiguous': 0.01024366438461238, 'lagrangian': 0.010201949960749359, 'closed': 0.009821472929255509, 'pull': 0.009686952677521135, 'operators': 0.00958435600398712, 'scalars': 0.009276139212090575, 'gauge': 0.009054566082788117}"
23,0211168,1533,A. Fring,2004.0,"{'form': 0.07222228418152081, 'equation': 0.042672816828209684, 'theory': 0.03652219239950324, 'fmin': 0.034140808198943766, 'factors': 0.03123867013394982, 'models': 0.029038829532313182, 'hsg': 0.01926010690703399, 'particle': 0.018477555704946975, 'values': 0.01827723792849686, 'particles': 0.016928864429403112, 'point': 0.01599208359976062, 'matrix': 0.01544793468581002, 'quantum': 0.015249424405839259, 'nucl': 0.014960124554992932, 'equations': 0.014153861355640588, 'fring': 0.013831221143353604, 'dodd': 0.012858289180217223, 'eld': 0.012131001966284818, 'terms': 0.011999054689926153, 'constant': 0.011187433021162707, 'zamolodchikov': 0.010718807027650564, 'ansatz': 0.010704664816041945, 'theories': 0.010219565026236166, 'unstable': 0.010052755272647283, 'smirnov': 0.010002539056819137, 'function': 0.009941111512024904, 'general': 0.009325963251781061, 'bethe': 0.009166937653205807, 'momentum': 0.009083249505648126, 'model': 0.008612589467445815}"
24,0510266,6544,A. Frydryszak,2006.0,"{'particle': 0.0735079340792361, 'models': 0.07026731127809124, 'model': 0.06019747733990456, 'spin': 0.03742041294157202, 'rst': 0.02796009335900617, 'form': 0.027926965989229453, 'space': 0.017398665242984165, 'classical': 0.0168177124864577, 'lagrangian': 0.016790635226525557, 'spinning': 0.0162381482959828, 'action': 0.016040314329476304, 'particles': 0.015742437627771857, 'super': 0.015611810127085554, 'lett': 0.014831610345192814, 'relativistic': 0.013981583227040656, 'dirac': 0.013676042163482215, 'supersymmetric': 0.013177789325910585, 'commuting': 0.012983612012523946, 'eld': 0.012615911210947406, 'vectorial': 0.011809932155681487, 'lukierski': 0.009666053827360795, 'superspace': 0.00946455926192855, 'poincare': 0.008938911465460242, 'theory': 0.008938911465460242, 'coordinates': 0.008901311230477684, 'equations': 0.008859156194201238, 'quantization': 0.00874025649907033, 'degrees': 0.008590007016366155, 'class': 0.008468942441363078, 'proposed': 0.008414108612255597}"
25,0510211,2014,A. Giveon,2006.0,"{'fourbranes': 0.05358168847713696, 'vebrane': 0.050965453827591344, 'vebranes': 0.0404038868989698, 'moduli': 0.03253431698980008, 'sixbranes': 0.021625284070083947, 'quantum': 0.016590876442954525, 'conguration': 0.01540217804473866, 'threebranes': 0.014903638547040987, 'higgs': 0.013876498867026278, 'stretched': 0.012926206004524779, 'fourbrane': 0.012252447647214601, 'branch': 0.01204427006572782, 'kind': 0.010974478979419085, 'classical': 0.010247221430672382, 'mass': 0.010152628920298556, 'term': 0.009989099145992442, 'connecting': 0.009893577896126028, 'quarks': 0.009229429053285318, 'supersymmetric': 0.008752748743621197, 'vacua': 0.008281611541386435, 'avors': 0.007152814475138636, 'orientifold': 0.006713075285561323, 'adjoint': 0.006638160738902027, 'string': 0.006336562953885412, 'sqcd': 0.006170861247694469, 'masses': 0.0055946954486354615, 'single': 0.005583440130436518, 'circle': 0.005312058592992419, 'complex': 0.005280376975151309, 'corresponds': 0.00497493221641121, 'low': 0.004969949301280671, 'discussion': 0.004969949301280671, 'directions': 0.004755910282488001, 'strings': 0.0047023078184283, 'picture': 0.004476315323256536}"
26,0404247,10563,A. Gorsky,2004.0,"{'matrix': 0.090162664530274, 'model': 0.06732535318597, 'theory': 0.060247938675966214, 'konishi': 0.05511939369603366, 'hep': 0.0547594710604455, 'arxiv': 0.05373828169468876, 'function': 0.04863520969864996, 'eld': 0.04075988268364291, 'superpotential': 0.039860926931462905, 'vacuum': 0.031536434002342816, 'case': 0.03016797232781454, 'variables': 0.02894835508042692, 'matter': 0.028880873168660726, 'anomaly': 0.0281655719627692, 'dynamical': 0.028089386876424136, 'eective': 0.0280667918197536, 'space': 0.027738851073124994, 'regge': 0.02736974143302849, 'models': 0.02723259638645025, 'duality': 0.026930755259233167, 'phase': 0.026821445352400816, 'systems': 0.02587017108729827, 'relation': 0.025075779665118432, 'integrable': 0.02458215274587766, 'action': 0.024047289549600837, 'riemann': 0.02362146158051276, 'nucl': 0.02345300359286005, 'domain': 0.022470024209363462, 'operators': 0.021415240045728125, 'superpotentials': 0.020773259290873324}"
27,0304260,13805,A. Hegedus,2004.0,"{'limit': 0.05154582197118598, 'virial': 0.05104914801257534, 'tba': 0.0468300222445821, 'expansion': 0.035536235751499334, 'rst': 0.033751651087059215, 'models': 0.03253633179100848, 'coecients': 0.03025784778074877, 'cosh': 0.026834406926701082, 'nls': 0.024223969536602823, 'nite': 0.023562707292156183, 'energy': 0.022351938282016492, 'sin': 0.02004801314903612, 'terms': 0.019163359613093216, 'case': 0.018175537671374087, 'coecient': 0.01597478094416994, 'written': 0.015081067583222571, 'central': 0.014145199321361837, 'calculate': 0.012571739372478713, 'potential': 0.012127106566493209, 'finally': 0.011890184138097332, 'zamolodchikov': 0.011890184138097332, 'fermionic': 0.0106112983272281, 'particle': 0.0106112983272281, 'charge': 0.010062409965380464, 'lnh': 0.010062409965380464, 'particles': 0.010062409965380464, 'dynkin': 0.010000934603659972, 'pressure': 0.010000934603659972, 'standard': 0.009102889873530983, 'study': 0.009102889873530983, 'coset': 0.00882038637505167, 'introduce': 0.00882038637505167, 'sigma': 0.007553080558282216, 'chemical': 0.007336199684159439, 'iab': 0.007336199684159439, 'dene': 0.007085950303526373, 'condition': 0.005890025826451484, 'positive': 0.005845044700379182, 'low': 0.005845044700379182, 'ground': 0.005845044700379182, 'temperature': 0.005845044700379182}"
28,0407133,1448,A. J. da Silva,2004.0,"{'relativistic': 0.09747928912311074, 'eld': 0.07348795249414992, 'fermions': 0.055069841449579486, 'energy': 0.052809581860223366, 'model': 0.04848410955863682, 'lagrangian': 0.030714344567546847, 'fermion': 0.028161796532460072, 'momenta': 0.026606968911290482, 'scattering': 0.02659623554640105, 'interaction': 0.02659623554640105, 'theory': 0.022516734652750475, 'spin': 0.02250765207271112, 'loop': 0.020577081336660627, 'classical': 0.02018180979055685, 'limit': 0.019544150445193822, 'rev': 0.018398923740811743, 'intermediate': 0.017162788746393216, 'figure': 0.01640974337368587, 'high': 0.015524220978497497, 'cut': 0.01502275106426033, 'chern': 0.014873925863761052, 'graph': 0.014701359266222376, 'eective': 0.014682679584843414, 'lrel': 0.014330485125331265, 'result': 0.014330485125331265, 'states': 0.014330485125331265, 'process': 0.01418440432879959, 'minus': 0.013650817104248036, 'simons': 0.012849635763980377, 'fact': 0.012291151887165626}"
29,0407073,11331,A. Karch,2005.0,"{'solution': 0.0317567661270801, 'scalar': 0.030105357165505425, 'hep': 0.017205415706554948, 'tension': 0.013382576348615866, 'order': 0.01282520131857079, 'tuning': 0.011045038180939302, 'hij': 0.010049373530248056, 'metric': 0.01004442559040717, 'sitter': 0.0100056327677122, 'positive': 0.008683693783806797, 'negative': 0.008583346698863636, 'space': 0.007583387017737902, 'potential': 0.0068476215556351715, 'energy': 0.0065715783704434205, 'graviton': 0.0065649231331916715, 'parameters': 0.006104947270201028, 'models': 0.006104947270201028, 'jump': 0.005562498005281542, 'gure': 0.005555711073521725, 'spacetime': 0.005550456182676723, 'integration': 0.005412569744125649, 'anti': 0.005371292418751847, 'limit': 0.005268615675057126, 'smooth': 0.005002951744838464, 'scale': 0.005002951744838464, 'additive': 0.00488343660663537, 'uctuations': 0.004742280564557465, 'problem': 0.004546499290685743, 'condition': 0.004446575386062267, 'region': 0.004441474007628114, 'hierarchy': 0.004046830985235509, 'constants': 0.003910049055960789, 'dierent': 0.0038672253250186285, 'equation': 0.0038672253250186285, 'conditions': 0.0038672253250186285, 'mechanics': 0.0030421136725783324}"
30,0611193,9671,A. Kaya,2007.0,"{'scalar': 0.04411427266687705, 'supersymmetric': 0.021935660988200475, 'solutions': 0.019994945315358285, 'sigma': 0.01976084265911604, 'black': 0.013649502013843184, 'coupled': 0.013482756015667159, 'matter': 0.010405367922558806, 'gauged': 0.010136541010066585, 'radius': 0.008240127613521104, 'kahler': 0.008240127613521104, 'complex': 0.007605569643128571, 'note': 0.007536024751819425, 'equal': 0.007286876150556093, 'real': 0.007080535971127128, 'supergravities': 0.007080535971127128, 'horowitz': 0.006830433713866602, 'multiplets': 0.0062473788932218555, 'truncation': 0.005852043842619597, 'hand': 0.005852043842619597, 'gravitational': 0.005385946034554032, 'lagrangian': 0.005385946034554032, 'length': 0.0047242843016137, 'consequence': 0.004713682302969949, 'horizon': 0.0045002403435573735, 'geometry': 0.0043109072491530655, 'limit': 0.0043109072491530655, 'fact': 0.004093448466677279, 'ago': 0.0037349426224868388, 'denition': 0.0037349426224868388}"
31,0606043,6218,A. Khelashvili,2006.0,"{'regularization': 0.10097262191345484, 'mass': 0.08101442035080664, 'fermion': 0.07944647521865411, 'landau': 0.06089856679981531, 'regulator': 0.059255712882947176, 'vector': 0.053333101292332596, 'gauges': 0.04679641227970999, 'sign': 0.03722894023406523, 'axial': 0.03556527290189826, 'nonphysical': 0.03343555430475831, 'propagator': 0.03213988935584444, 'sgn': 0.031802411593773484, 'pole': 0.030095338841565122, 'fermions': 0.028068202459686938, 'parity': 0.026247956273860618, 'clear': 0.023861735312603362, 'ambiguities': 0.023861735312603362, 'schemes': 0.023703441740911574, 'pairs': 0.023703441740911574, 'massive': 0.020758748179634745, 'dependent': 0.020322065016257565, 'auxiliary': 0.018644587702035368, 'expressions': 0.01694069039296915, 'energy': 0.01683836454707809, 'previous': 0.01683836454707809, 'contribution': 0.01673447892770291, 'coecients': 0.01673447892770291, 'masses': 0.01632904770199667, 'sector': 0.01598487453436873, 'iii': 0.01598487453436873, 'quantities': 0.015921058041789924, 'counterterms': 0.015921058041789924, 'additional': 0.01575926319439986, 'softer': 0.014836138716156633, 'infrared': 0.01429046501728326, 'pauli': 0.01347741429855389, 'violation': 0.01347741429855389, 'opposite': 0.013137089519587402, 'cut': 0.012251882332569852, 'removing': 0.011244105396183824, 'contribute': 0.011244105396183824, 'absent': 0.011244105396183824, 'symmetries': 0.011244105396183824, 'theories': 0.010665449079973787, 'particle': 0.010514915844774944, 'equation': 0.010213299647856444, 'massless': 0.010213299647856444, 'trace': 0.009906300391865686, 'simons': 0.008440088930246907, 'general': 0.008174716963143036}"
32,0405046,2856,A. Khoudeir,2005.0,"{'abelian': 0.09282352177894561, 'townsend': 0.05681802219591959, 'interaction': 0.044017436076189353, 'theory': 0.040570355721224804, 'freedman': 0.03874284019674198, 'action': 0.03845708317518881, 'eld': 0.03833534599736503, 'cremmer': 0.03765198014687379, 'sherk': 0.035027365178094114, 'hep': 0.033705558311650806, 'gauge': 0.03218804185568242, 'pvc': 0.02825073820982521, 'rst': 0.02825073820982521, 'equation': 0.02733490315100473, 'mnpqabcba': 0.02733490315100473, 'nucl': 0.02625598415613665, 'massive': 0.025200478748218954, 'antisymmetric': 0.024315006414143685, 'mills': 0.02417489043583851, 'order': 0.022482841791373272, 'lett': 0.02178691521636379, 'amn': 0.021209412213241175, 'mnpqhnpq': 0.01751270466749411, 'elds': 0.017428319796051805, 'mnab': 0.01616654728433966, 'theories': 0.014705047563057655, 'formulation': 0.01414887131135284, 'proposed': 0.013690192191066153, 'global': 0.013148376987053465, 'bosons': 0.013148376987053465}"
33,0402170,10421,A. Kuiroukidis,2006.0,"{'horizon': 0.02596659922694856, 'black': 0.02149372559133382, 'singularity': 0.02141352598542073, 'diusion': 0.02119617761222059, 'hole': 0.02058011855561708, 'process': 0.019691955905816398, 'strings': 0.017345827338754727, 'sin': 0.014047947353060634, 'static': 0.013495477065288863, 'metric': 0.012795496157385598, 'quantum': 0.011708681437029717, 'case': 0.011570301928555932, 'coordinates': 0.01113118864761776, 'coordinate': 0.01113118864761776, 'appendix': 0.010954548969909253, 'transverse': 0.010954548969909253, 'functions': 0.009854176251052164, 'spacetime': 0.00964512747608788, 'event': 0.009279078047132324, 'solution': 0.009131828964908618, 'term': 0.009109640687528703, 'gravitational': 0.008725313147755619, 'principle': 0.00821454654051593, 'equations': 0.00821454654051593, 'fact': 0.007936073119751625, 'thermalization': 0.007810119771011596, 'rsin': 0.007594197158109339, 'rev': 0.007594197158109339, 'work': 0.00730910852055055, 'range': 0.007273513734569439, 'naked': 0.007273513734569439, 'properties': 0.006574916134206282, 'order': 0.0065105988544944884, 'bits': 0.0065105988544944884, 'planck': 0.0064365068068908265, 'equation': 0.0064365068068908265, 'thermal': 0.00635202675839046, 'mass': 0.00635202675839046, 'singular': 0.006283214096600917, 'correlation': 0.005574854653934946, 'observer': 0.005151774622321265, 'state': 0.005067010125569954, 'asymptotic': 0.005067010125569954, 'solutions': 0.005029079694635688, 'variables': 0.005029079694635688, 'length': 0.005029079694635688, 'fokker': 0.005029079694635688, 'matter': 0.005029079694635688, 'mail': 0.0047679800801142995, 'negligible': 0.0038034163635581285, 'quantization': 0.0038034163635581285, 'exists': 0.0038034163635581285, 'iii': 0.0038034163635581285}"
34,0401045,11324,A. L. Cotrone,2004.0,"{'branes': 0.050792597125992094, 'hep': 0.05005625453893606, 'supersymmetry': 0.04855787686254201, 'nucl': 0.041957825861867526, 'theory': 0.037251240461062485, 'breaking': 0.03530300616854, 'string': 0.0334108746505757, 'tof': 0.03287106860457001, 'open': 0.023939580105261232, 'tog': 0.023664913710374894, 'antoniadis': 0.022147529434973834, 'dimension': 0.019735778168858742, 'sagnotti': 0.019296110978820197, 'broken': 0.017486278192761034, 'supersymmetric': 0.017115327351588716, 'type': 0.016719347658091202, 'transformation': 0.016451955559930925, 'compactication': 0.016451955559930925, 'channel': 0.015993112109557252, 'schwarz': 0.014464126827849836, 'groups': 0.014373314582177311, 'partition': 0.013852575622557838, 'lett': 0.013699095052066318, 'scherk': 0.013699095052066318, 'chiral': 0.013618848394748466, 'tev': 0.013168131125810528, 'function': 0.013168131125810528, 'dimensional': 0.012433658660047954, 'theories': 0.011352817647462633, 'torus': 0.011155504815307908}"
