,Author Id,Paper Id,Authors,Year
697,545,9201051,M. Bordemann,1992
698,477,9201051,M. Forger,1992
699,546,9201048,K.S.Gupta,1992
700,323,9201044,M.A.R. Osorio,1992
701,547,9201062,P. Salomonson,1992
702,548,9201062,A. Stern,1992
703,549,9201071,N. Chair,1992
704,550,9201071,V.K. Dobrev,1992
705,551,9201071,H. Kanno,1992
706,450,9201072,Shamit Kachru,1992
707,552,9201073,Alex Lyons,1992
708,237,9201074,J. Russo,1992
709,553,9201074,L. Susskind,1992
710,554,9201074,L. Thorlacius,1992
711,555,9201070,I.Vaysburd,1992
712,165,9201050,C.N. Pope,1992
713,556,9201060,P.K. Panigrahi,1992
714,2,9201050,H. Lu,1992
715,557,9201048,A.Stern,1992
716,558,9201061,A. Dabolkhar,1992
717,559,9201061,M.R. Douglas,1992
718,560,9201061,M. O' Loughlin,1992
719,561,9201059,Sidney Coleman,1992
720,562,9201062,G. Bimonte,1992
721,563,9201052,J. Maharana,1992
722,454,9201051,J. Laartz,1992
723,325,9201044,M.A. Vazquez-Mozo,1992
724,564,9201045,Ramzi R. Khuri,1992
725,565,9201045,HoSeong La,1992
726,564,9201046,Ramzi R. Khuri,1992
727,565,9201046,HoSeong La,1992
728,566,9201047,18 pages,1992
729,187,9201048,A.P.Balach,1992
730,201,9201048,ran,1992
731,567,9201051,U. Schaeper,1992
732,568,9201048,G.Bimonte,1992
733,569,9201049,Eric Smith,1992
734,570,9204076,Z. Yang,1992
735,571,9204041,L. Girardello,1992
736,572,9204040,P. Soriani,1992
737,572,9204041,P. Soriani,1992
738,573,9204013,Joseph A. Minahan,1992
739,424,9204014,C. G. Torre,1992
740,574,9204015,T.T. Burwick,1992
741,575,9204015,A.H. Chamseddine,1992
742,576,9204015,K.Meissner,1992
743,577,9204016,E.Ivanov,1992
744,578,9204016,S.Krivonos,1992
745,579,9204016,A.Pichugin,1992
746,580,9204012,C. Mu\~noz,1992
747,581,9204017,Sanjay Jain,1992
748,582,9204018,E. Brezin,1992
749,583,9204018,S. Hikami,1992
750,584,9204019,L.Bonora,1992
751,585,9204019,C.S.Xiong,1992
752,586,9204020,D. Gepner,1992
753,587,9204020,A. Schwimmer,1992
754,588,9204042,E. Raiten,1992
755,430,9204021,Claudio Coriano',1992
756,448,9204043,Toshio Nakatsu,1992
757,570,9204075,Z. Yang,1992
758,589,9204067,Kenichro Aoki,1992
759,590,9204067,Eric D'Hoker,1992
760,403,9204068,Omar Foda,1992
761,405,9204068,Tetsuji Miwa,1992
762,591,9204069,Peter Peldan,1992
763,592,9204070,A.Smailagic,1992
764,593,9204070,E.Spallucci,1992
765,594,9204071,F. Delduc,1992
766,595,9204076,S.G.Rajeev,1992
767,577,9204071,E.Ivanov,1992
768,365,9204072,S.B. Giddings,1992
769,596,9204072,W.M. Nelson,1992
770,597,9204073,Hiroshi Nohara,1992
771,598,9204074,D. B. Fairlie,1992
772,178,9204074,J. Govaerts,1992
773,281,9204075,G. Ferretti,1992
774,595,9204075,S.G.Rajeev,1992
775,599,9204071,E. Sokatchev,1992
776,600,9204041,P. Fre',1992
777,601,9204022,N. Manojlovic,1992
778,32,9204022,A. Mikovic,1992
779,577,9204023,E.Ivanov,1992
780,578,9204023,S.Krivonos,1992
781,602,9204024,J. Panvel,1992
782,603,9204035,W. Lerche,1992
783,604,9204035,J. Louis,1992
784,605,9204036,Philippe Roche,1992
785,606,9204037,S. Stieberger,1992
786,607,9204037,D. Jungnickel,1992
787,608,9204037,J. Lauer,1992
788,609,9204037,M. Spalinski,1992
789,2,9204038,H. Lu,1992
790,610,9204035,S. Ferrara,1992
791,165,9204038,C.N. Pope,1992
792,592,9204039,A.Smailagic,1992
793,593,9204039,E.Spallucci,1992
794,610,9204040,S. Ferrara,1992
795,611,9204040,P. Fr\`e,1992
796,612,9204007,B.Razzaghe-Ashrafi,1992
797,613,9204017,Samir D. Mathur,1992
798,614,9204011,Supriya K. Kar,1992
799,615,9204010,Shuji Nima,1992
800,616,9204012,J.A. Casas,1992
801,617,9204011,Alok Kumar,1992
802,618,9204003,Rinat Kedem,1992
803,619,9204003,Barry McCoy,1992
804,620,9204004,Daniel Z. Freedman,1992
805,621,9204004,Gianluca Grignani,1992
806,622,9204004,Nuria Rius,1992
807,623,9204004,Kenneth Johnson,1992
808,354,9204006,Fern,1992
809,355,9204006,o Quevedo,1992
810,624,9204012,B. de Carlos,1992
811,625,9204007,H.Itoyama,1992
812,626,9204008,Daniel Cangemi,1992
813,627,9204009,Giuseppe Bonacina,1992
814,208,9204009,Maurizio Martellini,1992
815,628,9204009,Mario Rasetti,1992
816,629,9204010,Taro Kashiwa,1992
817,630,9204010,Seiji Sakoda,1992
818,42,9206108,E. Sezgin,1992
819,631,9206060,T.R.Morris,1992
820,632,9206109,Francois Gieres,1992
821,464,9204096,D.V. Nanopoulos,1992
822,434,9204097,A. Kent,1992
823,434,9204098,A. Kent,1992
824,633,9204095,O. Aharony,1992
825,634,9205006,J. Greensite,1992
826,635,9205007,John C. Baez,1992
827,636,9205008,Jerome P. Gauntlett,1992
828,503,9204096,N.E. Mavromatos,1992
829,637,9205021,Y. Leblanc,1992
830,638,9205023,Rue-Ron Hsu,1992
831,639,9205023,Green Huang,1992
832,640,9205023,Wei-Fu Lin,1992
833,641,9205023,Chin-Rong Lee,1992
834,183,9205024,Marcio J. Martins,1992
835,642,9205025,M. Fabbrichesi,1992
836,643,9205021,B. Harms,1992
837,131,9205022,Steven Carlip,1992
838,124,9204096,John Ellis,1992
839,644,9204095,S. Yankielowicz,1992
840,645,9204095,N. Sochen J. Sonnenschein,1992
841,282,9205004,Harald Skarke,1992
842,646,9205005,Glenn Barnich,1992
843,647,9205001,Vidyut Jain,1992
844,648,9205005,Marc Henneaux,1992
845,649,9204099,Jorge Zanelli,1992
846,650,9204099,M\'aximo Ba\~nados,1992
847,651,9204089,A.B.Kurdikov,1992
848,652,9206059,W.A. Sabra,1992
849,653,9204090,Gary W. Gibbons,1992
850,654,9204090,Malcolm J. Perry,1992
851,655,9204091,Washington Taylor IV,1992
852,656,9204092,Leonid Dickey,1992
853,165,9204093,C.N. Pope,1992
854,367,9204094,P. Fendley,1992
855,657,9204099,Claudio Teitelboim,1992
856,658,9204094,H. Saleur,1992
857,659,9204095,O. Ganor,1992
858,660,9205025,R. Iengo,1992
859,296,9205026,J.D. Cohn,1992
860,305,9205026,Vipul Periwal,1992
861,149,9205027,Renata Kallosh,1992
862,661,9205014,G.P.Korchemsky,1992
863,472,9205015,I. Antoniadis,1992
864,662,9205015,P.O. Mazur,1992
865,663,9205015,E. Mottola,1992
866,664,9205016,Jnanadeva Maharana,1992
867,391,9205017,Christopher Ting,1992
868,330,9205017,C. H. Lai,1992
869,191,9205029,Mirjam Cvetic,1992
870,665,9205082,Stephen G. Naculich,1992
871,648,9205018,Marc Henneaux,1992
872,666,9205082,Howard J. Schnitzer,1992
873,667,9206028,D.Z.Freedman,1992
874,668,9206028,K.Johnson,1992
875,669,9206028,R.Munoz-Tapia,1992
876,670,9206028,X.Vilasis-Cardona,1992
877,671,9206029,Peter Schupp,1992
878,672,9206029,Paul Watts,1992
879,673,9205013,G.M.T.Watts,1992
880,290,9205004,Maximilian Kreuzer,1992
881,674,9205012,H. Nicolai,1992
882,196,9205012,M.T. Grisaru,1992
883,110,9205027,Andrei Linde,1992
884,675,9205027,Tom\'as Ort\'in,1992
885,676,9205027,Am,1992
886,677,9205027,a Peet,1992
887,678,9205027,Antoine  Van Proeyen,1992
888,679,9205025,K. Rol,1992
889,280,9205020,A.P.Zubarev,1992
890,295,9205020,I.Ya.Aref'eva,1992
891,306,9205019,C.S.Aulakh,1992
892,680,9205009,Gabriel Lopes Cardoso,1992
893,681,9205009,Burt A. Ovrut,1992
894,682,9205010,L. Alvarez-Gaume,1992
895,683,9205010,J.L.F. Barbon,1992
896,48,9205011,M. Dine,1992
897,684,9205011,R.G. Leigh,1992
898,685,9205011,D.A. MacIntire,1992
899,686,9205012,B. de Wit,1992
900,687,9205012,E. Rabinovici,1992
901,688,9205003,B. Zumino,1992
902,689,9205003,O. Ogievetsky,1992
903,690,9205002,Y. Yamada,1992
904,405,9205055,Tetsuji Miwa,1992
905,691,9205055,Atsushi Nakayashiki,1992
906,516,9205069,S.P. de Alwis,1992
907,692,9205070,Vadim Kaplunovsky,1992
908,693,9205071,H. Grosse,1992
909,694,9205071,W. Kummer,1992
910,695,9205071,P. Pre\v{s}najder,1992
911,696,9205071,D.J. Schwarz,1992
912,127,9205072,A. N. Schellekens,1992
913,501,9205073,J. Ambjorn,1992
914,692,9205068,Vadim Kaplunovsky,1992
915,697,9205073,C.F. Kristjansen,1992
916,698,9205074,R. H. Rietdijk,1992
917,699,9205076,M.A. Mart\'{\i}n-Delgado,1992
918,562,9205077,G. Bimonte,1992
919,700,9205077,K. S. Gupta,1992
920,548,9205077,A. Stern,1992
921,701,9205055,Kei Miki,1992
922,310,9205078,Swapna Mahapatra,1992
923,702,9205037,K. Sfetsos,1992
924,703,9205041,Stefan Theisen,1992
925,56,9205043,Joseph Polchinski,1992
926,704,9205031,Costas Bachas,1992
927,705,9205031,Marios Petropoulos,1992
928,652,9205032,W.A. Sabra,1992
929,642,9205033,M. Fabbrichesi,1992
930,679,9205033,K. Rol,1992
931,135,9205034,Jean-Loup Gervais,1992
932,565,9205035,HoSeong La,1992
933,706,9205036,Alfred S. Goldhaber,1992
934,35,9205043,Zhu Yang,1992
935,707,9205037,I. Bars,1992
936,172,9205038,Abhay Ashtekar,1992
937,708,9205039,P. P. Kulish,1992
938,709,9205039,R. Sasaki,1992
939,710,9205039,C. Schwiebert,1992
940,29,9205040,Patrick Dorey,1992
941,711,9205041,Albrecht Klemm,1992
942,712,9205042,Peter Suranyi,1992
943,713,9206029,Bruno Zumino,1992
944,714,9205079,M{\aa}ns Henningson,1992
945,715,9205074,J. W. van Holten,1992
946,716,9205066,H.Y. Lee,1992
947,717,9205030,Haruhiko Terao,1992
948,564,9205081,Ramzi R. Khuri,1992
949,718,9205029,Paul Langacker,1992
950,334,9205028,Andrew Strominger,1992
951,719,9204100,D. Nemeschansky,1992
952,720,9204100,N.P. Warner,1992
953,626,9204101,Daniel Cangemi,1992
954,721,9204101,Choonkyu Lee,1992
955,722,9204102,Sergio Cecotti,1992
956,723,9204102,Paul Fendley,1992
957,724,9204102,Ken Intriligator,1992
958,725,9204102,Cumrun Vafa,1992
959,726,9204100,Z. Maassarani,1992
960,727,9204103,Daniel Kabat,1992
961,728,9205001,Oleg Ogievetsky,1992
962,729,9205002,H. Awata,1992
963,392,9205065,Vl.S.Dotsenko,1992
964,730,9205080,Arlen Anderson,1992
965,51,9205064,A. LeClair,1992
966,731,9205063,Ulf H. Danielsson,1992
967,732,9205067,P.Montague,1992
968,733,9205066,T. Ueno,1992
969,734,9205066,A. Nakamichi,1992
970,735,9205056,Clifford V.Johnson,1992
971,736,9205056,Tim R. Morris,1992
972,737,9205056,"Anders W\""atterstam",1992
973,738,9205057,A.D'Adda,1992
974,238,9205058,A.A. Tseytlin,1992
975,739,9205059,V. Kazakov,1992
976,740,9205059,I. Kostov,1992
977,741,9205060,M. Cveti\v c,1992
978,742,9205060,R. L. Davis,1992
979,17,9205061,Jennie Traschen,1992
980,743,9205061,Robert Ferrel,1992
981,614,9205062,Supriya K. Kar,1992
982,744,9205062,S. Pratik Khastgir,1992
983,745,9205062,Gautam Sengupta,1992
984,100,9205064,D. Bernard,1992
985,417,9206030,Kanehisa Takasaki,1992
986,746,9206027,G. R. Zemba,1992
987,519,9206031,C. M. Hull,1992
988,747,9205087,Tatsuo Kobayashi,1992
989,84,9205087,Tsuneo Uematsu,1992
990,748,9205088,Albert Schwarz,1992
991,278,9205089,Adel Bilal,1992
992,749,9205089,Curtis Callan,1992
993,14,9205090,Hirosi Ooguri,1992
994,564,9205091,Ramzi R. Khuri,1992
995,648,9205092,Marc Henneaux,1992
996,657,9205092,Claudio Teitelboim,1992
997,750,9205092,J. David Vergara,1992
998,195,9205093,G.W. Delius,1992
999,196,9205093,M.T. Grisaru,1992
1000,751,9205093,P. van Nieuwenhuizen,1992
1001,752,9205094,James T. Liu,1992
1002,753,9205095,Ian I. Kogan,1992
1003,754,9205111,Hitoshi Ikemori,1992
1004,730,9205112,Arlen Anderson,1992
1005,755,9205086,Stephane Dur,1992
1006,756,9205094,L. Dolan,1992
1007,757,9205085,Hidenori Sonoda,1992
1008,757,9205084,Hidenori Sonoda,1992
1009,758,9205102,Roberto Zucchini,1992
1010,246,9205103,Leonardo Castellani,1992
1011,395,9205104,Jae-Suk Park,1992
1012,194,9205098,S.F. Ross,1992
1013,759,9205105,Jeremy Schiff,1992
1014,124,9205107,John Ellis,1992
1015,503,9205107,N.E. Mavromatos,1992
1016,464,9205107,D.V. Nanopoulos,1992
1017,564,9205108,Ramzi R. Khuri,1992
1018,760,9205109,R. Cuerno,1992
1019,419,9205109,G. Sierra,1992
1020,418,9205109,C. Gomez,1992
1021,761,9205110,I.M.Krichever,1992
1022,762,9205106,L.Chekhov,1992
1023,192,9205098,R.B. Mann,1992
1024,763,9205097,J. Lee Montag,1992
1025,764,9205096,H. Cateau & K. Sumiyoshi,1992
1026,91,9206014,Yaron Oz,1992
1027,765,9205101,Hisao Suzuki,1992
1028,766,9205113,E. Lyman,1992
1029,232,9206004,Soo-Jong Rey,1992
1030,767,9205114,Leonard Susskind,1992
1031,768,9205114,Larus Thorlacius,1992
1032,769,9205115,Hsien-Chung Kao,1992
1033,676,9205114,Am,1992
1034,770,9205115,Kimyeong Lee,1992
1035,771,9205116,A.P. Balach,1992
1036,201,9205116,ran,1992
1037,772,9205117,Feng Yu,1992
1038,773,9205116,P. Teotonio-Sobrinho,1992
1039,774,9206001,A. Berkovich,1992
1040,419,9206001,G. Sierra,1992
1041,418,9206001,C. Gomez,1992
1042,775,9206002,Olivier Babelon,1992
1043,677,9205114,a Peet,1992
1044,235,9206002,Denis Bernard,1992
1045,776,9205117,Yong-Shi Wu,1992
1046,775,9206003,Olivier Babelon,1992
1047,777,9205113,S.-H.H. Tye,1992
1048,231,9206004,Stephen Griffies,1992
1049,565,9205083,HoSeong La,1992
1050,191,9206004,Mirjam Cvetic,1992
1051,468,9206005,Jouko Mickelsson,1992
1052,707,9206006,I. Bars,1992
1053,702,9206006,K. Sfetsos,1992
1054,778,9206007,G. Giavarini,1992
1055,779,9206007,C.P. Martin,1992
1056,462,9206007,F. Ruiz Ruiz,1992
1057,780,9206008,Katri Huitu,1992
1058,781,9206009,Jin-Min Shen,1992
1059,782,9206009,Zheng-Mao Sheng,1992
1060,783,9206009,Zhong-Hau Wang,1992
1061,784,9206010,A. Hietamaki,1992
1062,785,9206010,A.J. Niemi,1992
1063,786,9206011,Daniel C. Cabra,1992
1064,242,9206012,Nobuyoshi Ohta,1992
1065,787,9205113,P.C. Argyres,1992
1066,788,9206013,Shahn Majid,1992
1067,789,9206013,M.J Rodriguez-Plaza,1992
1068,235,9206003,Denis Bernard,1992
1069,790,9205044,T. Kuramoto,1992
1070,242,9205101,Nobuyoshi Ohta,1992
1071,250,9205099,M. J. Duff,1992
1072,192,9206022,R.B. Mann,1992
1073,504,9206023,Amit Giveon,1992
1074,671,9206024,Peter Schupp,1992
1075,672,9206024,Paul Watts,1992
1076,713,9206024,Bruno Zumino,1992
1077,791,9206025,J.S.Dowker,1992
1078,792,9206025,A.Wolski,1992
1079,304,9206026,E. Bergshoeff,1992
1080,793,9206026,L.A.J London,1992
1081,194,9206022,S.F. Ross,1992
1082,791,9206036,J.S.Dowker,1992
1083,794,9206036,Peter Chang,1992
1084,795,9206037,Boris Dubrovin,1992
1085,796,9206048,Konstadinos Sfetsos,1992
1086,797,9206049,L. Brink,1992
1087,798,9206049,T.H. Hansson,1992
1088,799,9206049,M.A. Vasiliev,1992
1089,800,9206027,A. Cappelli,1992
1090,801,9206050,Ramon Munoz-Tapia,1992
1091,802,9206021,Daniel S. Freed,1992
1092,803,9206019,Laurent Baulieu,1992
1093,804,9206032,L. Begin,1992
1094,422,9206032,P. Mathieu,1992
1095,805,9206032,M.A. Walton,1992
1096,806,9206033,Antti J. Niemi,1992
1097,807,9206033,O. Tirkkonen,1992
1098,808,9206034,Atsuo Kuniba,1992
1099,809,9206034,Tomoki Nakanishi,1992
1100,810,9206035,Edouard Br\'ezin,1992
1101,811,9206031,L. Palacios,1992
1102,812,9206035,Jean Zinn-Justin,1992
1103,813,9206027,C. A. Trugenberger,1992
1104,814,9206026,P.K. Townsend,1992
1105,21,9206016,Ashoke Sen,1992
1106,744,9206017,S. Pratik Khastgir,1992
1107,664,9206017,Jnanadeva Maharana,1992
1108,815,9206018,S. Mignemi,1992
1109,816,9206018,N. R. Stewart,1992
1110,817,9206020,S. P. de Alwis,1992
1111,818,9205100,J. Distler,1992
1112,617,9206051,Alok Kumar,1992
1113,819,9206052,Francesco Ravanini,1992
1114,284,9206040,Eduardo Ramos,1992
1115,820,9206057,Yasuhiro Akutsu,1992
1116,719,9206041,D. Nemeschansky,1992
1117,720,9206041,N.P. Warner,1992
1118,821,9206042,Y.Imamura,1992
1119,822,9206042,M.Sakamoto,1992
1120,823,9206042,T.Sasada,1992
1121,824,9206042,M.Tabuse,1992
1122,825,9206043,E. Elizalde,1992
1123,826,9206043,S.D. Odintsov,1992
1124,192,9206044,R.B. Mann,1992
1125,666,9206045,Howard J. Schnitzer,1992
1126,827,9206015,A.A. Migdal,1992
1127,828,9206015,V.A. Kazakov,1992
1128,51,9206041,A. LeClair,1992
1129,92,9206014,Neil Marcus,1992
1130,249,9205099,J. A. Dixon,1992
1131,829,9206040,o Martinez-Moras,1992
1132,29,9206052,Patrick Dorey,1992
1133,354,9206040,Fern,1992
1134,830,9206039,G. Lozano,1992
1135,26,9206047,Rafael I. Nepomechie,1992
1136,513,9206053,H. Dorn,1992
1137,348,9206054,E. Abdalla,1992
1138,349,9206054,M.C.B. Abdalla,1992
1139,351,9206054,D. Dalmazi,1992
1140,49,9206055,T. Banks,1992
1141,831,9206055,M. O'Loughlin,1992
1142,832,9206056,Mark Srednicki,1992
1143,833,9205082,Harold A. Riggs,1992
1144,834,9206057,Tetsuo Deguchi,1992
1145,318,9206053,H.-J. Otto,1992
1146,25,9206047,Luca Mezincescu,1992
1147,179,9206046,Alexios P. Polychronakos,1992
1148,573,9206046,Joseph A. Minahan,1992
1149,394,9206038,Gerald Dunne,1992
1150,622,9206038,Nuria Rius,1992
1151,835,9206039,M. Leblanc,1992
1152,836,9206039,H. Min,1992
1153,404,9205055,Michio Jimbo,1992
1154,825,9205050,E. Elizalde,1992
1155,544,9205054,K.W. Xu,1992
1156,506,9206097,R. Siebelink,1992
1157,507,9206097,W. Troost,1992
1158,837,9206097,S. V,1992
1159,838,9206097,oren,1992
1160,839,9206097,P. van  Nieuwenhuizen,1992
1161,840,9206097,A. Van Proeyen,1992
1162,841,9206098,Jan de Boer,1992
1163,162,9206096,A.H. Zimerman,1992
1164,73,9206092,Roman Jackiw,1992
1165,842,9206091,H. Itoyama,1992
1166,253,9206090,J.-B. Zuber,1992
1167,843,9206080,Sunil Mukhi,1992
1168,844,9206081,Hikaru Kawai,1992
1169,845,9206081,Yoshihisa Kitazawa,1992
1170,846,9206081,Masao Ninomiya,1992
1171,249,9206082,J. A. Dixon,1992
1172,616,9206083,J.A. Casas,1992
1173,490,9206097,F. De Jonghe,1992
1174,847,9206083,F. G\'omez,1992
1175,143,9206096,J.F. Gomes,1992
1176,142,9206096,L.A. Ferreira,1992
1177,848,9206066,Clifford V. Johnson,1992
1178,736,9206066,Tim R. Morris,1992
1179,849,9206066,Peter L. White,1992
1180,238,9206067,A.A. Tseytlin,1992
1181,638,9206068,Rue-Ron Hsu,1992
1182,639,9206068,Green Huang,1992
1183,850,9206065,T. Altherr,1992
1184,851,9206079,Nemanja Kaloper,1992
1185,54,9206080,Debashis Ghoshal,1992
1186,852,9206080,Dileep P. Jatkar,1992
1187,73,9206093,Roman Jackiw,1992
1188,853,9206094,Stanley Deser,1992
1189,73,9206094,Roman Jackiw,1992
1190,854,9206095,Ian I Kogan,1992
1191,855,9206095,Gordon W Semenoff,1992
1192,511,9206095,Nathan Weiss,1992
1193,856,9206096,H.Aratyn,1992
1194,857,9206092,So-Young Pi,1992
1195,858,9206065,ou,1992
1196,580,9206083,C. Mu\~noz,1992
1197,859,9206085,M. Srednicki,1992
1198,860,9207084,L. Castellani,1992
1199,861,9207088,Thomas Deck,1992
1200,862,9207089,V. Ogievetsky,1992
1201,863,9207089,F. Gursey,1992
1202,864,9207089,M. Evans,1992
1203,834,9207090,Tetsuo Deguchi,1992
1204,865,9207090,Tomotada Ohtsuki,1992
1205,866,9207091,Bernard de Wit,1992
1206,867,9207091,Antoine Van Proeyen,1992
1207,868,9207093,Theodore J. Allen,1992
1208,869,9207088,Martin Schlichenmaier,1992
1209,31,9207094,Edward Witten,1992
1210,870,9207084,P. Aschieri,1992
1211,871,9207082,Paul A. Griffin,1992
1212,872,9207072,R. Huebel,1992
1213,873,9207073,J.M. Evans,1992
1214,478,9207073,T.J. Hollowood,1992
1215,874,9207088,Andreas Ruffing,1992
1216,158,9206084,Barton Zwiebach,1992
1217,660,9207087,R. Iengo,1992
1218,875,9207086,S. Panzeri,1992
1219,23,9206086,Shin'ichi Nojiri,1992
1220,23,9206087,Shin'ichi Nojiri,1992
1221,876,9206087,Ichiro Oda,1992
1222,661,9206088,G.P.Korchemsky,1992
1223,877,9206089,Jean-Pierre Ader,1992
1224,632,9206089,Francois Gieres,1992
1225,878,9206089,Yves Noirot,1992
1226,879,9206090,P. Di Francesco,1992
1227,518,9206090,C. Itzykson,1992
1228,880,9207026,FU-Berlin,1992
1229,881,9206060,C.V.Johnson,1992
1230,882,9207027,Fran\c{c}ois Delduc,1992
1231,883,9207027,Mikhail Saveliev,1992
1232,884,9207085,A.Babichenko,1992
1233,885,9207085,S.Elitzur,1992
1234,64,9207086,M. Caselle,1992
1235,738,9207086,A.D'Adda,1992
1236,642,9207087,M. Fabbrichesi,1992
1237,665,9207074,Stephen G. Naculich,1992
1238,886,9206065,T. Gr,1992
1239,31,9206069,Edward Witten,1992
1240,709,9207025,R. Sasaki,1992
1241,887,9207026,M. Karowski,1992
1242,888,9207026,R. Schrader,1992
1243,889,9207023,Murat Gunaydin,1992
1244,444,9207008,Alberto Blasi,1992
1245,890,9207018,Aless,1992
1246,438,9207017,Y. Frishman,1992
1247,180,9207009,Katsushi Ito,1992
1248,168,9207009,Jens Ole Madsen,1992
1249,891,9207009,Jens Lyng Petersen,1992
1250,180,9207010,Katsushi Ito,1992
1251,168,9207010,Jens Ole Madsen,1992
1252,891,9207010,Jens Lyng Petersen,1992
1253,534,9207011,Avinash Dhar,1992
1254,535,9207011,Gautam M,1992
1255,892,9207017,J.Sonnenschein,1992
1256,536,9207011,al,1992
1257,893,9207025,I.G. Koh,1992
1258,894,9207012,W. A. Sabra,1992
1259,895,9207025,J.D. Kim,1992
1260,896,9207025,H.W. Braden,1992
1261,15,9206110,Toshiya Kawai,1992
1262,9,9206110,Taku Uchino,1992
1263,203,9206106,M. Talon,1992
1264,192,9206100,R.B. Mann,1992
1265,897,9207007,Vladimir E. Korepin,1992
1266,442,9207008,Nicola Maggiore,1992
1267,898,9207018,Silvia Penati,1992
1268,899,9207018,Daniela Zanon,1992
1269,900,9207019,Michael Flohr,1992
1270,501,9207020,J. Ambjorn,1992
1271,697,9207020,C.F. Kristjansen,1992
1272,901,9207020,Y.M. Makeenko,1992
1273,902,9207021,Igor Pes,1992
1274,903,9207021,o,1992
1275,904,9207018,ro Gualzetti,1992
1276,905,9207022,G. von Gehlen,1992
1277,92,9207024,Neil Marcus,1992
1278,906,9207025,H.S. Cho,1992
1279,907,9206064,Robert Myers,1992
1280,908,9207013,J.M. Figueroa-O'Farrill,1992
1281,909,9207013,E. Ramos,1992
1282,910,9206076,Z. Khviengia,1992
1283,124,9206077,John Ellis,1992
1284,503,9206077,N.E. Mavromatos,1992
1285,464,9206077,D.V. Nanopoulos,1992
1286,88,9206078,Chiara R. Nappi,1992
1287,911,9206075,L.Palla,1992
1288,31,9206078,Edward Witten,1992
1289,237,9206070,J. Russo,1992
1290,640,9206068,Wei-Fu Lin,1992
1291,912,9203078,Jr,1992
1292,913,9206060,A.Watterstam,1992
1293,754,9206061,Hitoshi Ikemori,1992
1294,914,9206062,M.Natsuume,1992
1295,633,9206063,O. Aharony,1992
1296,915,9206063,J. Sonnenschein,1992
1297,644,9206063,S. Yankielowicz,1992
1298,916,9206064,Rene Lafrance,1992
1299,42,9206076,E. Sezgin,1992
1300,917,9207013,J. Mas,1992
1301,105,9206076,A. Das,1992
1302,918,9206075,Z. Bajnok,1992
1303,35,9207014,Zhu Yang,1992
1304,919,9207015,N.J.MacKay,1992
1305,920,9207016,Jnan Maharana,1992
1306,921,9207016,John H. Schwarz,1992
1307,537,9207011,Spenta R. Wadia,1992
1308,922,9206099,P.H. Damgaard,1992
1309,923,9206099,J. Alfaro,1992
1310,924,9206098,Jacob Goeree,1992
1311,554,9206070,L. Thorlacius,1992
1312,925,9206071,K. Hamada,1992
1313,926,9206072,J.R. Anglin,1992
1314,927,9206072,R.C. Myers,1992
1315,868,9206073,Theodore J. Allen,1992
