Paper Id,Authors,Year
9206032," L. Begin, P. Mathieu and M.A. Walton",1992
9206033, Antti J. Niemi and O. Tirkkonen,1992
9206034, Atsuo Kuniba and Tomoki Nakanishi,1992
9206035, Edouard Br\'ezin and Jean Zinn-Justin,1992
9206036, J.S.Dowker and Peter Chang,1992
9206037, Boris Dubrovin,1992
9206038, Gerald Dunne and Nuria Rius,1992
9206039," M. Leblanc, G. Lozano and H. Min",1992
9206040, Fernando Martinez-Moras and Eduardo Ramos,1992
9206041," A. LeClair, D. Nemeschansky and N.P. Warner",1992
9206042," Y.Imamura, M.Sakamoto, T.Sasada and M.Tabuse",1992
9206043, E. Elizalde and S.D. Odintsov,1992
9206044, R.B. Mann,1992
9206045, Howard J. Schnitzer,1992
9206046, Joseph A. Minahan and Alexios P. Polychronakos,1992
9206047, Luca Mezincescu and Rafael I. Nepomechie,1992
9206048, Konstadinos Sfetsos,1992
9206049," L. Brink, T.H. Hansson and M.A. Vasiliev",1992
9206050, Ramon Munoz-Tapia,1992
9206051, Alok Kumar,1992
9206052, Patrick Dorey and Francesco Ravanini,1992
9206053, H. Dorn and H.-J. Otto,1992
9206054," E. Abdalla, M.C.B. Abdalla, D. Dalmazi",1992
9206055, T. Banks and M. O'Loughlin,1992
9206056, Mark Srednicki,1992
9206057, Tetsuo Deguchi and Yasuhiro Akutsu,1992
9206058, Viqar Husain,1992
9206059, W.A. Sabra,1992
9206060," S.Dalley, C.V.Johnson, T.R.Morris, A.Watterstam",1992
9206061, Hitoshi Ikemori,1992
9206062, M.Natsuume,1992
9206063," O. Aharony, J. Sonnenschein and S. Yankielowicz",1992
9206064, Rene Lafrance and Robert Myers,1992
9206065, T. Altherr and T. Grandou,1992
9206066," Clifford V. Johnson, Tim R. Morris and Peter L. White",1992
9206067, A.A. Tseytlin,1992
9206068," Rue-Ron Hsu, Green Huang and Wei-Fu Lin",1992
9206069, Edward Witten,1992
9206070," J. Russo, L. Susskind and L. Thorlacius",1992
9206071, K. Hamada,1992
9206072, J.R. Anglin and R.C. Myers,1992
9206073, Theodore J. Allen and Andrew J. Bordner,1992
9206074, Alexander Moroz,1992
9206075," Z. Bajnok, L.Palla, G. Takacs",1992
9206076," A. Das, E. Sezgin and Z. Khviengia",1992
9206077," John Ellis, N.E. Mavromatos and D.V. Nanopoulos",1992
9206078, Chiara R. Nappi and Edward Witten,1992
9206079, Nemanja Kaloper,1992
9206080," Debashis Ghoshal, Dileep P. Jatkar and Sunil Mukhi",1992
9206081," Hikaru Kawai, Yoshihisa Kitazawa and Masao Ninomiya",1992
9206082, J. A. Dixon,1992
9206083," J.A. Casas, F. G\'omez and C. Mu\~noz",1992
9206084, Barton Zwiebach,1992
9206085, M. Srednicki,1992
9206086, Shin'ichi Nojiri,1992
9206087, Shin'ichi Nojiri and Ichiro Oda,1992
9206088, G.P.Korchemsky,1992
9206089," Jean-Pierre Ader, Francois Gieres and Yves Noirot",1992
9206090," P. Di Francesco, C. Itzykson, J.-B. Zuber",1992
9206091, H. Itoyama,1992
9206092, Roman Jackiw and So-Young Pi,1992
9206093, Roman Jackiw,1992
9206094, Stanley Deser and Roman Jackiw,1992
9206095," Ian I Kogan, Gordon W Semenoff, Nathan Weiss",1992
9206096," H.Aratyn, L.A. Ferreira, J.F. Gomes, A.H. Zimerman",1992
9206097," F. De Jonghe, R. Siebelink, W. Troost, S. Vandoren, P. van  Nieuwenhuizen and A. Van Proeyen",1992
9206098, Jan de Boer and Jacob Goeree,1992
9206099, J. Alfaro and P.H. Damgaard,1992
9206100, R.B. Mann,1992
9206101, E. Bergshoeff and E. Sezgin,1992
9206102, Vipul Periwal,1992
9206103, Steven Carlip,1992
9206104, C.S.Aulakh and V.Soni,1992
9206105, Stephen P. Braham,1992
9206106," M. Dubois-Violette, M. Henneaux, M. Talon, CM. Viallet",1992
9206107, Shyamoli Chaudhuri and Joseph D. Lykken,1992
9206108, E. Sezgin and K.S. Stelle,1992
9206109, Francois Gieres,1992
9206110," Toshiya Kawai, Taku Uchino and Sung-Kil Yang",1992
9206111," Swapna Mahapatra, Sudipta Mukherji and Anirvan M. Sengupta",1992
9206112, G.Watts and R Weston,1992
9206113, I. Tsutsui and L. Feher,1992
9206114, Timothy R. Klassen and Ezer Melzer,1992
9207001, Thomas Strobl,1992
9207002, M.A.R. Osorio and M.A. Vazquez-Mozo,1992
9207003," Eduardo Fradkin, Enrique Moreno and Fidel A.Schaposnik",1992
9207004, B. Gato-Rivera and A.M.Semikhatov,1992
9207005," J. Isberg, U. Lindstr\""{o}m and B. Sundborg",1992
9207006, A. Mikovic,1992
9207007, Fabian H.L. Essler and Vladimir E. Korepin,1992
9207008, Alberto Blasi and Nicola Maggiore,1992
9207009," Katsushi Ito, Jens Ole Madsen and Jens Lyng Petersen",1992
9207010," Katsushi Ito, Jens Ole Madsen and Jens Lyng Petersen",1992
9207011," Avinash Dhar, Gautam Mandal and Spenta R. Wadia",1992
9207012, W. A. Sabra,1992
9207013," J.M. Figueroa-O'Farrill, J. Mas, and E. Ramos",1992
9207014, Zhu Yang,1992
9207015, N.J.MacKay,1992
9207016, Jnan Maharana and John H. Schwarz,1992
9207017, Y. Frishman and J.Sonnenschein,1992
9207018," Alessandro Gualzetti, Silvia Penati and Daniela Zanon",1992
9207019, Michael Flohr,1992
9207020," J. Ambjorn, C.F. Kristjansen and Y.M. Makeenko",1992
9207021, Igor Pesando,1992
9207022, G. von Gehlen,1992
9207023, Murat Gunaydin,1992
9207024, Neil Marcus (U of Tel-Aviv),1992
9207025," H.W. Braden, H.S. Cho, J.D. Kim, I.G. Koh and R. Sasaki",1992
9207026," M. Karowski, R. Schrader, FU-Berlin",1992
9207027," Fran\c{c}ois Delduc, Jean-Loup Gervais, Mikhail Saveliev",1992
9207028, J. Greensite,1992
9207029, T. A. Larsson,1992
9207030, T. A. Larsson,1992
9207031," M.D. Freeman, K. Hornfeck and P. West",1992
9207032, A.Ch. Ganchev and V.B. Petkova,1992
9207034, Steven B. Giddings and Andrew Strominger,1992
9207035, E.S.Fradkin and V.Ya.Linetsky,1992
9207036, Jan Govaerts,1992
9207037," Sean M. Carroll, Edward Farhi, and Alan H. Guth",1992
9207038, Yigal Shamir,1992
9207039, G. Ferretti and S.G. Rajeev,1992
9207040," F.Ravanini, R.Tateo and A.Valleriani",1992
9207041, John C. Baez,1992
9207042," Sergei V. Ketov, Hitoshi Nishino and S. James Gates, Jr",1992
9207044, Wei Chen and Miao Li\\  Corrected with some rewording\\,1992
9207045, Michael Dine,1992
9207046, E. Elizalde and S.D. Odintsov,1992
9207047, Alexios P. Polychronakos and Rodanthy Tzani,1992
9207048, Emil Nissimov and Svetlana Pacheva,1992
9207049," J. Erler, D. Jungnickel, M. Spalinski and S. Stieberger",1992
9207050," F. Delduc, A. Galperin, P. Howe and E. Sokatchev",1992
9207051, B. Sathiapalan,1992
9207052, O.F.Dayi,1992
9207053, Ashoke Sen,1992
9207054, David G. Boulware,1992
9207055, N. Dorey and P. S. Kurzepa,1992
9207056," Lay Nam Chang, Chopin Soo",1992
9207057, Parthasarathi Majumdar,1992
9207058, Sudhakar Panda and Shibaji Roy,1992
9207059," A. Carlini, A. Treves, F. Fucito and M. Martellini",1992
9207060, M. J. Duff and J. X. Lu,1992
9207061," C.P.Constantinidis, L.A. Ferreira, J.F. Gomes and A.H. Zimerman",1992
9207062," J.R. Bienkowska, H. Lu",1992
9207063, Norisuke Sakai and Yoshiaki Tanii,1992
9207064, David Kutasov,1992
9207065, S.Dalley and I.Klebanov,1992
9207066, G. Papadopoulos and B. Spence,1992
9207067," M. Bershadsky, W. Lerche, D. Nemeschansky, N.P. Warner",1992
9207068, Jan Govaerts,1992
9207069," F.Ravanini, R. Tateo and A.Valleriani",1992
9207070, David Kastor and Jennie Traschen,1992
9207071, M.B. Halpern and N.A. Obers,1992
9207072," R. Blumenhagen, W. Eholzer, A. Honecker, R. Huebel",1992
9207073, J.M. Evans and T.J. Hollowood,1992
9207074, Stephen G. Naculich,1992
9207075," D. Chang, I. Phillips, Lev Rozansky",1992
9207076, H. David Politzer,1992
9207077, Shin'ichi Nojiri and Ichiro Oda,1992
9207078, H. Kanno and M.H. Sarmadi,1992
9207079," P.H. Cox, B. Harms and Y. Leblanc",1992
9207080, Takashi Kimura,1992
9207081, Kanehisa Takasaki and Takashi Takebe,1992
9207082, Paul A. Griffin,1992
9207083, Paul A. Griffin,1992
9207084, P. Aschieri and L. Castellani,1992
9207085," A.Babichenko, S.Elitzur",1992
9207086," M. Caselle, A.D'Adda and S. Panzeri",1992
9207087, M. Fabbrichesi and R. Iengo,1992
9207088," Andreas Ruffing, Thomas Deck, Martin Schlichenmaier",1992
9207089," V. Ogievetsky, F. Gursey and M. Evans",1992
9207090, Tetsuo Deguchi and Tomotada Ohtsuki,1992
9207091," Bernard de Wit, Antoine Van Proeyen",1992
9207093, Theodore J. Allen,1992
9207094, Edward Witten,1992
9207095, S. P. de Alwis,1992
9207096," Luis Alvarez-Gaume,K. Becker, M. Becker, R. Emparan and J. Manes",1992
9207097, J. Alfaro,1992
9207098, Fabrizio Illuminati,1992
9207099, Fabrizio Illuminati,1992
9207100, Fabrizio Illuminati & Marco Patriarca,1992
9207101, L.Bonora and V.Bonservizi,1992
9207102," L. Frappat, E. Ragoucy and P. Sorba",1992
9207103," John Ellis, N.E. Mavromatos and D.V. Nanopoulos",1992
9207104, Martin Schlichenmaier,1992
9207105, S.W.Hawking and J.M.Stewart,1992
9207106, E.C.Marino,1992
9207107, Jean Avan,1992
9207108, Ana Achucarro,1992
9207109," S. Govindarajan, T. Jayaraman and V. John",1992
9207110, Jan Govaerts,1992
9207111, Jens Erler and Albrecht Klemm,1992
9207112, A.Bellini,1992
9207113," A.Bellini, M.Ademollo and M.Ciafaloni",1992
9207114," P.H. Damgaard, H.B. Nielsen and R. Sollacher",1992
9207115, Abhijit K. Kshirsagar,1992
9207116," M.P. Bellon, J-M. Maillard, G. Rollet, C-M. Viallet",1992
9207117, R.C. Myers and V. Periwal,1992
9207118, Itzhak Bars,1992
9208001, I. Bars and K. Sfetsos,1992
9208002, David J. Gross,1992
9208003, J.C. Gaite,1992
9208005, S. Majid,1992
9208006, Shahn Majid,1992
9208007, Tomasz Brzezinski and Shahn Majid,1992
9208008, Shahn Majid,1992
9208009, Jonathan M. Evans and Philip A. Tuckey,1992
9208010, Tomasz Brzezinski and Shahn Majid,1992
9208011, M.J. Martins,1992
9208012," I.I. Kogan, A. Morozov, G.W. Semenoff and N. Weiss",1992
9208013, M.D. Freeman and P. West,1992
9208014," S.P. Gavrilov, D.M. Gitman",1992
9208015," R. Kantowski, Caren Marzban",1992
9208016, C. Imbimbo,1992
9208017, D.M.Gitman and A.L.Shelepin,1992
9208018, S. Deser and A. Steif,1992
9208019, L.Houart,1992
9208020, S.Khokhlachev and Yu.Makeenko,1992
9208021, Luca Mezincescu and Rafael I. Nepomechie,1992
9208022, A. Marshakov,1992
9208023, Alon E. Faraggi,1992
9208024, Alon E. Faraggi (Weizmann Sceince Institute),1992
9208025, Nemanja Kaloper,1992
9208026," L. Alvarez-Gaume, J.L.F. Barbon and C. Crnkovic",1992
9208027, Edward Witten,1992
9208028, Ian I. Kogan,1992
9208029, Damiano Anselmi and Pietro Fre,1992
9208030," J. Ambjorn, B. Durhuus,T. Jonsson and G. Thorleifsson",1992
9208031," R. Dijkgraaf, G. Moore, R. Plesser",1992
9208032," J. Ambjorn, J. Jurkiewicz and C. F. Kristjansen",1992
9208033," Peter G. O. Freund, Anton V. Zabrodin",1992
9208034," R. Brooks, D. Cangemi and M. Crescimanno",1992
9208035, Nathan Berkovits,1992
9208036, S.F. Ross and R.B. Mann,1992
9208037, Paolo Aschieri and Leonardo Castellani,1992
9208038, J. Erler and M. Spalinski,1992
9208039, Eric Smith,1992
9208040," O. Aharony, O. Ganor, J. Sonnenschein and S. Yankielowicz",1992
9208041, G.Savvidy and K.Savvidy,1992
9208042, Ivan K.Kostov and Matthias Staudacher,1992
9208043, T. A. Larsson,1992
9208044," S. Kharchev, A. Marshakov, A. Mironov, A. Morozov, S. Pakuliak",1992
9208045, Yu.Makeenko,1992
9208046," S. Kharchev, A. Marshakov, A. Mironov, A. Morozov",1992
9208047," C. Lucchesi, O. Piguet and S.P. Sorella",1992
9208048, F.Toppan and Y.-Z.Zhang,1992
9208049, D.M. Gitman and A.V.Saa,1992
9208050, Yannick Meurice,1992
9208051, Jan Louis,1992
9208052, Michel Carreau (Boston University),1992
9208053, I. Kostov,1992
9208054," I.I. Kogan, A. Morozov, G.W. Semenoff and N. Weiss",1992
9208055," J. A. Dixon, M. J. Duff and J. C. Plefka",1992
9208056, Yoshiaki Tanii,1992
9208057, Niall MacKay and William McGhee,1992
9208058, Timothy Hollowood and J. Luis Miramontes,1992
9208059, Fiorenzo Bastianelli and Peter van Nieuwenhuizen,1992
9208060," Sandip K. Chakrabarti and Pankaj S. Joshi (Tata Institute of  Fundamental Research, Bombay, India)",1992
9208061," P. Martin, Herbert Saleur",1992
9208062, E.C.Marino,1992
9208063," Peter G. O. Freund, Anton V. Zabrodin",1992
9208064," S. Govindarajan, T. Jayaraman and V. John",1992
9208065, Shibaji Roy and Sudhakar Panda,1992
9208066," Makoto Idzumi, Kenji Iohara, Michio Jimbo, Tetsuji Miwa, Toshiki  Nakashima and Tetsuji Tokihiro",1992
9208067," Michio Jimbo, Tetsuji Miwa and Yasuhiro Ohta",1992
9208068, Robert Perret,1992
9208069, Ralph Blumenhagen,1992
9208070, B.Harms and Y.Leblanc,1992
9208071, S.Khokhlachev and Yu.Makeenko,1992
9208072, Francois Gieres and Stefan Theisen,1992
9208073, V.Spiridonov,1992
9208074," B. de Wit, A.K. Tollsten and H. Nicolai",1992
9208075, Gerhard Weigt,1992
9208076, Amit Giveon and Andrea Pasquinucci,1992
9208077," J.M. Figueroa-O'Farrill, J. Mas, and E. Ramos",1992
9208078, Tom\'as Ort\'{\i}n,1992
9208079, A. Matsuo,1992
9208080," Y. Matsumura, N. Sakai, Y. Tanii and T. Uchino",1992
9208081, Norisuke Sakai,1992
9209001, Changhyun Ahn,1992
9209002," J.M. Figueroa-O'Farrill, E. Ramos, and S. Stanciu",1992
9209003," Satoshi Iso, Dimitra Karabali and B. Sakita",1992
9209004, G. Haak,1992
9209005," Wei Chen, Gordon W. Semenoff and Yong-Shi Wu",1992
9209006," H. Aratyn, E. Nissimov, S. Pacheva and I. Vaysburd",1992
9209007," G. Barnich, R.Constantinescu and P. Gregoire",1992
9209008, David A. Lowe,1992
9209009," A. Abada, A.H. bougourzi and M.A. El Gradechi",1992
9209010," G. Aldazabal, M.Bonini, J.M.Maldacena",1992
9209011, Yong-Shi Wu and Chuan-Jie Zhu,1992
9209012," J. Russo, L. Susskind and L. Thorlacius",1992
9209013," John Ellis, N.E. Mavromatos, D.V. Nanopoulos",1992
9209014, J. Shiraishi,1992
9209015," Akishi Kato, Yas-Hiro Quano and Jun'ichi Shiraishi",1992
9209016, Ashoke Sen,1992
9209017, G. Papadopoulos,1992
9209018, Rolf Schimmrigk,1992
9209019, Takeo Inami and Satoru Odake,1992
9209020, I.Antoniadis and K. Benakli,1992
9209021," A.A. Bytsenko, E. Elizalde, S.D. Odintsov nd S. Zerbini",1992
9209022, Shinobu Hikami and Edouard Br\'ezin,1992
9209023, A.A. Tseytlin,1992
9209024, Timothy Hollowood,1992
9209025, Sumit R. Das and S. Kalyana Rama,1992
9209026, D. Bazeia,1992
9209027," P.F.Bedaque,I.Horvath, S.G.Rajeev",1992
9209028," P. Menotti, G. Modanese and D. Seminara",1992
9209029, A. Honecker,1992
9209030," W. Eholzer, A. Honecker, R. Huebel",1992
9209031, J.E.Nelson and T.Regge,1992
9209032, C. Bachas and M. Porrati,1992
9209033, R. Brustein and B. Ovrut,1992
9209034," Peter Bouwknegt, Jim McCarthy, and Krzysztof Pilch",1992
9209035, Wolfgang Kalau,1992
9209036," J. Avan, and A. Jevicki",1992
9209037," E. Bergshoeff, A. Sevrin and X. Shen",1992
9209038, Enrique F. Moreno,1992
9209039, John Rogers and Donald Spector,1992
9209040, B.Dubrovin,1992
9209041, L.Bonora and C.S.Xiong,1992
9209042, Terry Gannon,1992
9209043, Terry Gannon,1992
9209044," A. H. Chamseddine, G. Felder, and J. Fr\""ohlich",1992
9209045, Ram Brustein and Burt Ovrut,1992
9209046, A. Polyakov,1992
9209047," H.J. de Vega, A. V. Mikhailov and N. Sanchez",1992
9209048, Daniel S. Freed,1992
9209049, S.Dalley and I.Klebanov,1992
9209050, Al. R. Kavalov,1992
9209051, S. Govindarajan,1992
9209052," M. Gasperini, J. Maharana, G. Veneziano",1992
9209053, Eric Carlen and Elliott Lieb,1992
9209054," P. P. Kulish, E. K. Sklyanin",1992
9209055, J. A. Harvey and A. Strominger,1992
9209056, D. Dalmazi,1992
9209057," A. Jevicki, J. P. Rodrigues, A. J. van Tonder (Brown)",1992
9209058, John Preskill,1992
9209059," G. Aldazabal, I. Allekotte, E. Andr\'es and C. N\'u\~nez",1992
9209060, P. P. Kulish,1992
9209061, Shun'ya Mizoguchi,1992
9209062, Philippe Gregoire and Marc Henneaux,1992
9209063, M. Temple-Raston and D. Alexander,1992
9209064, Xiang Shen,1992
9209065," E. Bergshoeff, H.J. Boonstra and M. de Roo",1992
9209066, Sumathi Rao,1992
9209067, C.N. Pope and X.J. Wang,1992
9209068," Supriya Kar, Alok Kumar and Gautam Sengupta",1992
9209069, B. Broda,1992
9209070, R. Gregory and J. A. Harvey,1992
9209071, Enrique F. Moreno,1992
9209072, Malcolm J. Perry and Edward Teo,1992
9209073," Lev Rozansky, Herbert Saleur",1992
9209074, A. Morozov,1992
9209075, Alex Deckmyn,1992
9209076, Fernando Falceto and Krzysztof Gawedzki,1992
9209077, A.Turbiner,1992
9209078, Francois Gieres,1992
9209079, Alexander Turbiner,1992
9209080, Alexander Turbiner,1992
9209081, R. Brustein and B. Ovrut,1992
9209082, Alexander Turbiner,1992
9209083, Samson L. Shatashvili,1992
9209084, Ashok Das and C.A.P. Galvao,1992
9209085, S.Cecotti and C.Vafa,1992
9209086, D.M.Gitman and A.V.Saa,1992
9209087, Robert Perret,1992
9209088," Mark Hindmarsh, Richard Holman, Thomas W.Kephart, and Tanmay  Vachaspati",1992
9209089, H.B. Gao,1992
9209090, Stany Schrans,1992
9209091, D.V.Boulatov,1992
9209092, T. A. Larsson,1992
9209093, H.G. Kausch,1992
9209094, B. Durhuus and T. Jonsson,1992
9209095, G.Papadopoulos and B. Spence,1992
9209096," M. Nolasco, C.Reina",1992
9209097, B. Rusakov,1992
9209098, K. Haller and E. Lim-Lombridas,1992
9209099, Tom Lada and Jim Stasheff,1992
9209100, A. Mironov and S. Pakuliak,1992
9209101, Thomas Mohaupt,1992
9209102, James D.E. Grant,1992
9209103, Jouko Mickelsson,1992
9209104," C. Burdik,L. Cerny and O. Navratil",1992
9209105, P. Bowcock and G.M.T. Watts,1992
9209106," Piotr Bizon (Institut f\""ur Theoretische Physik Universit\""at Wien  Boltzmanngasse 5, A-1090 Vienna, Austria)",1992
9209107, Martin Cederwall and Christian Preitschopf,1992
9209108," J.Laartz, M.Bordemann, M.Forger, U.Sch\""aper",1992
9209109, E.Meinrenken,1992
9209110, Chanju Kim,1992
9209111," C.N. Pope, E. Sezgin, K.S. Stelle and X.J. Wang",1992
9209112, Shun-ichi Yamaguchi,1992
9209113, Steven B. Giddings,1992
9209114," A.N. Kirillov, P. Mathieu, D. S\'en\'echal and M.A. Walton",1992
9209115," V.Chikalov, A.Pashnev",1992
9209116, Renata Kallosh and Amanda Peet,1992
9209117, Mirjam Cvetic and Stephen Griffies,1992
9209118, Shin'ichi Nojiri and Ichiro Oda,1992
9209119, Tetsuo Deguchi and Kyoichi Tsurusaki,1992
9209120, Ch. Devchand and V. Ogievetsky,1992
9209121, Gary Kleppe,1992
9209122," T.Eguchi, H.Kanno and S.-K.Yang",1992
9209124, Gary Kleppe,1992
9209125, John H. Schwarz,1992
9209126, Zhong-Hua Wang and Han-Ying Guo,1992
9209127, M.H. Sarmadi,1992
9209128, Vineer Bhansali,1992
9209129," G. Ferretti, S.G. Rajeev and Z. Yang",1992
9209130, Sergei Lukyanov and Samson L. Shatashvili,1992
9209131, C. R. Hagen,1992
9209132, C. R. Hagen,1992
9210001, Paul F. Mende,1992
9210002, John L. Cardy,1992
9210003, Guido Cognola and Luciano Vanzo,1992
9210004," F. A. Bais, T. Tjin, P. van Driel, J. de Boer and J. Goeree",1992
9210005, Charles Nash and Denjoe O' Connor,1992
9210006, Mirjam Cvetic,1992
9210007, J. Kellendonk and A. Recknagel,1992
9210009, A. LeClair and C. Vafa,1992
9210010, P. Bouwknegt and K. Schoutens,1992
9210011, E. Langmann and G. Semenoff,1992
9210012, J. Horne and G. Horowitz,1992
9210013, Peter Chang and J.S.Dowker,1992
9210014, M. Talon,1992
9210015, A.S. Schwarz and A.A. Tseytlin,1992
9210016, Mark J. Bowick,1992
9210017, Youngchul Park and Andrew Strominger,1992
9210018, Mark Bowick,1992
9210019, M. Temple-Raston,1992
9210020," F. Constantinescu, F. Toppan",1992
9210021, Xenia C. de la Ossa and Fernando Quevedo,1992
9210022, C. R. Hagen,1992
9210023, S. Majid,1992
9210024, T. Brzezinski and S. Majid,1992
9210025, A. Kuniba and T. Nakanishi,1992
9210026, Jordi Par\'{\i}s,1992
9210027," C. Destri, P. Maraner and E. Onofri",1992
9210028, Hirosi Ooguri,1992
9210029, Jeremy Schiff,1992
9210030," D. Bailin, A. Love and W.A. Sabra",1992
9210031, Daniel Waldram,1992
9210032, D.V. Boulatov,1992
9210033, Joost Zegwaard,1992
9210034, J.R. Anglin,1992
9210035, J.R. Anglin,1992
9210036, Daniel Cangemi and Roman Jackiw,1992
9210037," L. Feher, John Harnad, I. Marshall",1992
9210038," T. Fujiwara, Y. Igarashi, J. Kubo, K. Maeda",1992
9210039, Laurent Freidel and J. M. Maillet,1992
9210040, W. Eholzer,1992
9210041, J. Sonnenschein,1992
9210042, W.K.Baskerville and S.Majid,1992
9210043, T. Tjin,1992
9210044, Shahn Majid,1992
